id_1,id_2,role_1,role_2,dhash_distance,ahash_distance,is_exact_sha256,cross_role,mse,mae,max_difference,crop_mse,crop_mae,foreground_fraction_1,foreground_fraction_2,foreground_ratio,meets_automatic_rule,decision,accepted_near_duplicate,gender_1,gender_2,usage_1,usage_2,product_family_group_1,product_family_group_2,cv_fold_1,cv_fold_2,path_1,path_2
31122,34011,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.15395833,0.15395833,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_d8806e093ca235d8,family_d8806e093ca235d8,1,1,data/raw/teacher/train/images_train/31122.jpg,data/raw/teacher/train/images_train/34011.jpg
31122,34012,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.15395833,0.15395833,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_d8806e093ca235d8,family_d8806e093ca235d8,1,1,data/raw/teacher/train/images_train/31122.jpg,data/raw/teacher/train/images_train/34012.jpg
34011,34012,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.15395833,0.15395833,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_d8806e093ca235d8,family_d8806e093ca235d8,1,1,data/raw/teacher/train/images_train/34011.jpg,data/raw/teacher/train/images_train/34012.jpg
34054,34055,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.15708333,0.15708333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_2c4834ac9ea816b4,family_2c4834ac9ea816b4,3,3,data/raw/teacher/train/images_train/34054.jpg,data/raw/teacher/train/images_train/34055.jpg
38502,41006,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.34625,0.34625,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_382d0e869ee91d17,family_382d0e869ee91d17,1,1,data/raw/teacher/train/images_train/38502.jpg,data/raw/teacher/train/images_train/41006.jpg
38502,41007,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.34625,0.34625,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_382d0e869ee91d17,family_382d0e869ee91d17,1,1,data/raw/teacher/train/images_train/38502.jpg,data/raw/teacher/train/images_train/41007.jpg
41006,41007,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.34625,0.34625,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_382d0e869ee91d17,family_382d0e869ee91d17,1,1,data/raw/teacher/train/images_train/41006.jpg,data/raw/teacher/train/images_train/41007.jpg
27232,33509,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.3575,0.3575,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_80d76a629b2390bd,family_80d76a629b2390bd,1,1,data/raw/teacher/train/images_train/27232.jpg,data/raw/teacher/train/images_train/33509.jpg
24594,24597,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.475,0.475,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_bc9259ed97984615,family_bc9259ed97984615,1,1,data/raw/teacher/train/images_train/24594.jpg,data/raw/teacher/train/images_train/24597.jpg
4894,4895,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.16229167,0.16229167,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_9c168b69573d4f5b,family_9c168b69573d4f5b,1,1,data/raw/teacher/train/images_train/4894.jpg,data/raw/teacher/train/images_train/4895.jpg
13224,13225,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.20833333,0.20833333,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_0d2e2f9ba077032c,family_0d2e2f9ba077032c,1,1,data/raw/teacher/train/images_train/13224.jpg,data/raw/teacher/train/images_train/13225.jpg
13320,13321,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18875,0.18875,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_daf045ba7935b5c2,family_daf045ba7935b5c2,1,1,data/raw/teacher/train/images_train/13320.jpg,data/raw/teacher/train/images_train/13321.jpg
33253,39315,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17791667,0.17791667,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_fb821f00b77871ac,family_fb821f00b77871ac,4,4,data/raw/teacher/train/images_train/33253.jpg,data/raw/teacher/train/images_train/39315.jpg
34276,34278,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.34395833,0.34395833,1.0,True,accepted_exact_sha256,True,Women,Women,Ethnic,Ethnic,family_10cc018e3b9ebb3c,family_10cc018e3b9ebb3c,0,0,data/raw/teacher/train/images_train/34276.jpg,data/raw/teacher/train/images_train/34278.jpg
4890,4891,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.15291667,0.15291667,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_2cff5244682a65f8,family_2cff5244682a65f8,4,4,data/raw/teacher/train/images_train/4890.jpg,data/raw/teacher/train/images_train/4891.jpg
4892,4893,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.16,0.16,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_757ef0533e110d4a,family_757ef0533e110d4a,2,2,data/raw/teacher/train/images_train/4892.jpg,data/raw/teacher/train/images_train/4893.jpg
27750,27752,labelled,labelled,0,0,False,False,5.064e-05,0.00346456,0.02745099,0.00018318,0.01223863,0.26,0.26,1.0,True,accepted_automatic,True,Men,Men,Casual,Casual,family_c32d08fc2a4e1262,family_c32d08fc2a4e1262,4,4,data/raw/teacher/train/images_train/27750.jpg,data/raw/teacher/train/images_train/27752.jpg
33274,39326,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.205,0.205,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_c76abc1c83af0d78,family_c76abc1c83af0d78,3,3,data/raw/teacher/train/images_train/33274.jpg,data/raw/teacher/train/images_train/39326.jpg
46732,49843,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.276875,0.276875,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_3030263fc56d237d,family_3030263fc56d237d,0,0,data/raw/teacher/train/images_train/46732.jpg,data/raw/teacher/train/images_train/49843.jpg
41312,43589,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.20833333,0.20833333,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_000ad75dfe5f1421,family_000ad75dfe5f1421,3,3,data/raw/teacher/train/images_train/41312.jpg,data/raw/teacher/train/images_train/43589.jpg
8326,8327,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18145833,0.18145833,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_4b2a043526e3d497,family_4b2a043526e3d497,0,0,data/raw/teacher/train/images_train/8326.jpg,data/raw/teacher/train/images_train/8327.jpg
13291,13292,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.19208333,0.19208333,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_5ab2cf2226d72015,family_5ab2cf2226d72015,4,4,data/raw/teacher/train/images_train/13291.jpg,data/raw/teacher/train/images_train/13292.jpg
31124,34015,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.19541667,0.19541667,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_76af620f9c7f6cb1,family_76af620f9c7f6cb1,0,0,data/raw/teacher/train/images_train/31124.jpg,data/raw/teacher/train/images_train/34015.jpg
31152,34172,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.191875,0.191875,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_fb821f00b77871ac,family_fb821f00b77871ac,4,4,data/raw/teacher/train/images_train/31152.jpg,data/raw/teacher/train/images_train/34172.jpg
31152,34173,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.191875,0.191875,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_fb821f00b77871ac,family_fb821f00b77871ac,4,4,data/raw/teacher/train/images_train/31152.jpg,data/raw/teacher/train/images_train/34173.jpg
34172,34173,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.191875,0.191875,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_fb821f00b77871ac,family_fb821f00b77871ac,4,4,data/raw/teacher/train/images_train/34172.jpg,data/raw/teacher/train/images_train/34173.jpg
41755,43683,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17375,0.17375,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_3f5ab585d21096ea,family_3f5ab585d21096ea,4,4,data/raw/teacher/train/images_train/41755.jpg,data/raw/teacher/train/images_train/43683.jpg
8774,9614,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.52291667,0.52291667,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_8fec0b61c7f14b3e,family_8fec0b61c7f14b3e,1,1,data/raw/teacher/train/images_train/8774.jpg,data/raw/teacher/train/images_train/9614.jpg
8895,9652,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.529375,0.529375,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_6eadc0b4737e282c,family_6eadc0b4737e282c,0,0,data/raw/teacher/train/images_train/8895.jpg,data/raw/teacher/train/images_train/9652.jpg
9270,9648,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.51541667,0.51541667,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_8d2b7fd50d586b74,family_8d2b7fd50d586b74,2,2,data/raw/teacher/train/images_train/9270.jpg,data/raw/teacher/train/images_train/9648.jpg
47537,47538,labelled,labelled,0,1,False,False,2.776e-05,0.00138027,0.06274509,0.00011521,0.00552205,0.12645833,0.12625,0.99835255,True,accepted_automatic,True,Women,Women,Casual,Casual,family_cc253e59808713f4,family_cc253e59808713f4,4,4,data/raw/teacher/train/images_train/47537.jpg,data/raw/teacher/train/images_train/47538.jpg
7403,20813,labelled,labelled,0,0,False,False,0.00016008,0.00556258,0.07058823,0.00047579,0.01611775,0.215,0.21145833,0.98352713,True,accepted_automatic,True,Men,Men,Casual,Casual,family_867728645ee7fd8a,family_867728645ee7fd8a,1,1,data/raw/teacher/train/images_train/7403.jpg,data/raw/teacher/train/images_train/20813.jpg
27198,33486,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.24083333,0.24083333,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_e4ecb6a7abf36461,family_e4ecb6a7abf36461,4,4,data/raw/teacher/train/images_train/27198.jpg,data/raw/teacher/train/images_train/33486.jpg
33257,39325,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21083333,0.21083333,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_3a8e374d7edb4282,family_3a8e374d7edb4282,3,3,data/raw/teacher/train/images_train/33257.jpg,data/raw/teacher/train/images_train/39325.jpg
8782,9665,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.54791667,0.54791667,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_8944ecb494077e4d,family_8944ecb494077e4d,0,0,data/raw/teacher/train/images_train/8782.jpg,data/raw/teacher/train/images_train/9665.jpg
31176,34162,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.16458333,0.16458333,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6f073d9e9b2c98a0,family_6f073d9e9b2c98a0,3,3,data/raw/teacher/train/images_train/31176.jpg,data/raw/teacher/train/images_train/34162.jpg
31176,34163,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.16458333,0.16458333,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6f073d9e9b2c98a0,family_6f073d9e9b2c98a0,3,3,data/raw/teacher/train/images_train/31176.jpg,data/raw/teacher/train/images_train/34163.jpg
33263,39331,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21208333,0.21208333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_418bb184479195ae,family_418bb184479195ae,1,1,data/raw/teacher/train/images_train/33263.jpg,data/raw/teacher/train/images_train/39331.jpg
33263,39332,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21208333,0.21208333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_418bb184479195ae,family_418bb184479195ae,1,1,data/raw/teacher/train/images_train/33263.jpg,data/raw/teacher/train/images_train/39332.jpg
33264,39319,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.22770833,0.22770833,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_1855b909b685b404,family_1855b909b685b404,1,1,data/raw/teacher/train/images_train/33264.jpg,data/raw/teacher/train/images_train/39319.jpg
34162,34163,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.16458333,0.16458333,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6f073d9e9b2c98a0,family_6f073d9e9b2c98a0,3,3,data/raw/teacher/train/images_train/34162.jpg,data/raw/teacher/train/images_train/34163.jpg
39331,39332,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21208333,0.21208333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_418bb184479195ae,family_418bb184479195ae,1,1,data/raw/teacher/train/images_train/39331.jpg,data/raw/teacher/train/images_train/39332.jpg
27572,32505,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.475625,0.475625,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_52e1cab11343ed2b,family_52e1cab11343ed2b,4,4,data/raw/teacher/train/images_train/27572.jpg,data/raw/teacher/train/images_train/32505.jpg
41077,41078,labelled,labelled,0,0,False,False,0.00015455,0.00484867,0.09411767,0.00042949,0.01287339,0.21645833,0.215,0.99326275,True,accepted_automatic,True,Men,Men,Casual,Casual,family_1af7a4d34fc25b30,family_1af7a4d34fc25b30,0,0,data/raw/teacher/train/images_train/41077.jpg,data/raw/teacher/train/images_train/41078.jpg
13886,13887,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.53208333,0.53208333,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_a1c0935e3e38e5c2,family_a1c0935e3e38e5c2,3,3,data/raw/teacher/train/images_train/13886.jpg,data/raw/teacher/train/images_train/13887.jpg
8721,9609,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.53770833,0.53770833,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_c654c9bdea4e3a0c,family_c654c9bdea4e3a0c,0,0,data/raw/teacher/train/images_train/8721.jpg,data/raw/teacher/train/images_train/9609.jpg
8586,8587,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.53645833,0.53645833,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_00b1dc352b4e9a4a,family_00b1dc352b4e9a4a,4,4,data/raw/teacher/train/images_train/8586.jpg,data/raw/teacher/train/images_train/8587.jpg
9453,9454,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.5225,0.5225,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_14dde4854ebc9224,family_14dde4854ebc9224,3,3,data/raw/teacher/train/images_train/9453.jpg,data/raw/teacher/train/images_train/9454.jpg
8900,9666,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.50854167,0.50854167,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_048acadbf4669659,family_048acadbf4669659,0,0,data/raw/teacher/train/images_train/8900.jpg,data/raw/teacher/train/images_train/9666.jpg
9455,9456,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.550625,0.550625,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_9249864f4ba4ee42,family_9249864f4ba4ee42,4,4,data/raw/teacher/train/images_train/9455.jpg,data/raw/teacher/train/images_train/9456.jpg
27550,32499,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.47354167,0.47354167,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_3ea4642e978a80ed,family_3ea4642e978a80ed,1,1,data/raw/teacher/train/images_train/27550.jpg,data/raw/teacher/train/images_train/32499.jpg
35003,35004,labelled,labelled,0,0,False,False,3.212e-05,0.00293224,0.04313727,6.099e-05,0.00543013,0.35895833,0.358125,0.99767847,True,accepted_automatic,True,Women,Women,Ethnic,Ethnic,family_498675139022f40a,family_498675139022f40a,1,1,data/raw/teacher/train/images_train/35003.jpg,data/raw/teacher/train/images_train/35004.jpg
4204,4726,labelled,labelled,0,0,False,False,6.939e-05,0.00324148,0.0862745,0.00230433,0.02654112,0.20520833,0.20395833,0.99390863,True,accepted_automatic,True,Boys,Boys,Casual,Casual,family_8f2fa0efc080bc4e,family_8f2fa0efc080bc4e,3,3,data/raw/teacher/train/images_train/4204.jpg,data/raw/teacher/train/images_train/4726.jpg
4902,4903,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.12645833,0.12645833,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_fbf8c469f38fb282,family_fbf8c469f38fb282,4,4,data/raw/teacher/train/images_train/4902.jpg,data/raw/teacher/train/images_train/4903.jpg
8332,8333,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.20416667,0.20416667,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_fe0ce83736fabe7c,family_fe0ce83736fabe7c,0,0,data/raw/teacher/train/images_train/8332.jpg,data/raw/teacher/train/images_train/8333.jpg
27229,33506,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.188125,0.188125,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_5948e8953f1af5de,family_5948e8953f1af5de,1,1,data/raw/teacher/train/images_train/27229.jpg,data/raw/teacher/train/images_train/33506.jpg
31108,34024,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.22,0.22,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_04227724dc60086a,family_04227724dc60086a,1,1,data/raw/teacher/train/images_train/31108.jpg,data/raw/teacher/train/images_train/34024.jpg
31108,34025,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.22,0.22,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_04227724dc60086a,family_04227724dc60086a,1,1,data/raw/teacher/train/images_train/31108.jpg,data/raw/teacher/train/images_train/34025.jpg
31117,34003,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.2575,0.2575,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6f073d9e9b2c98a0,family_6f073d9e9b2c98a0,3,3,data/raw/teacher/train/images_train/31117.jpg,data/raw/teacher/train/images_train/34003.jpg
31117,34004,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.2575,0.2575,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6f073d9e9b2c98a0,family_6f073d9e9b2c98a0,3,3,data/raw/teacher/train/images_train/31117.jpg,data/raw/teacher/train/images_train/34004.jpg
34003,34004,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.2575,0.2575,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6f073d9e9b2c98a0,family_6f073d9e9b2c98a0,3,3,data/raw/teacher/train/images_train/34003.jpg,data/raw/teacher/train/images_train/34004.jpg
34024,34025,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.22,0.22,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_04227724dc60086a,family_04227724dc60086a,1,1,data/raw/teacher/train/images_train/34024.jpg,data/raw/teacher/train/images_train/34025.jpg
34107,35444,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18770833,0.18770833,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_52e642fe3ccb9e14,family_52e642fe3ccb9e14,0,0,data/raw/teacher/train/images_train/34107.jpg,data/raw/teacher/train/images_train/35444.jpg
34107,35445,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18770833,0.18770833,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_52e642fe3ccb9e14,family_52e642fe3ccb9e14,0,0,data/raw/teacher/train/images_train/34107.jpg,data/raw/teacher/train/images_train/35445.jpg
35444,35445,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18770833,0.18770833,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_52e642fe3ccb9e14,family_52e642fe3ccb9e14,0,0,data/raw/teacher/train/images_train/35444.jpg,data/raw/teacher/train/images_train/35445.jpg
35460,35461,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18895833,0.18895833,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_98aafbb55e5f93d5,family_98aafbb55e5f93d5,1,1,data/raw/teacher/train/images_train/35460.jpg,data/raw/teacher/train/images_train/35461.jpg
36215,39830,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.26229167,0.26229167,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_2bed01867f90eb02,family_2bed01867f90eb02,3,3,data/raw/teacher/train/images_train/36215.jpg,data/raw/teacher/train/images_train/39830.jpg
40144,41999,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.204375,0.204375,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_1a10db7392577123,family_1a10db7392577123,4,4,data/raw/teacher/train/images_train/40144.jpg,data/raw/teacher/train/images_train/41999.jpg
40159,43041,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.179375,0.179375,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_4da5bbd83b6b3f36,family_4da5bbd83b6b3f36,4,4,data/raw/teacher/train/images_train/40159.jpg,data/raw/teacher/train/images_train/43041.jpg
40159,43042,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.179375,0.179375,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_4da5bbd83b6b3f36,family_4da5bbd83b6b3f36,4,4,data/raw/teacher/train/images_train/40159.jpg,data/raw/teacher/train/images_train/43042.jpg
41757,43691,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.215,0.215,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_1cd95c932ea661be,family_1cd95c932ea661be,1,1,data/raw/teacher/train/images_train/41757.jpg,data/raw/teacher/train/images_train/43691.jpg
41980,41981,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.24166667,0.24166667,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_47afe56cb47294cc,family_47afe56cb47294cc,2,2,data/raw/teacher/train/images_train/41980.jpg,data/raw/teacher/train/images_train/41981.jpg
43041,43042,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.179375,0.179375,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_4da5bbd83b6b3f36,family_4da5bbd83b6b3f36,4,4,data/raw/teacher/train/images_train/43041.jpg,data/raw/teacher/train/images_train/43042.jpg
13019,22259,labelled,labelled,0,0,False,False,1.93e-06,0.00030414,0.03137255,8.67e-06,0.00120953,0.124375,0.12479167,0.9966611,True,accepted_automatic,True,Women,Women,Casual,Casual,family_95475a9951747bc9,family_95475a9951747bc9,4,4,data/raw/teacher/train/images_train/13019.jpg,data/raw/teacher/train/images_train/22259.jpg
50170,50171,labelled,labelled,0,0,False,False,0.00031422,0.00493324,0.31372547,0.00108357,0.01661497,0.159375,0.15854167,0.99477124,True,accepted_automatic,True,Women,Women,Casual,Casual,family_3de4cd9751255144,family_3de4cd9751255144,2,2,data/raw/teacher/train/images_train/50170.jpg,data/raw/teacher/train/images_train/50171.jpg
13311,13312,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.183125,0.183125,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_8f22fa1461b29365,family_8f22fa1461b29365,4,4,data/raw/teacher/train/images_train/13311.jpg,data/raw/teacher/train/images_train/13312.jpg
13325,13326,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17458333,0.17458333,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_0b7c47b77394307c,family_0b7c47b77394307c,0,0,data/raw/teacher/train/images_train/13325.jpg,data/raw/teacher/train/images_train/13326.jpg
13327,13328,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17020833,0.17020833,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_5ab2cf2226d72015,family_5ab2cf2226d72015,4,4,data/raw/teacher/train/images_train/13327.jpg,data/raw/teacher/train/images_train/13328.jpg
31090,34044,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17791667,0.17791667,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_6778d6a625099a82,family_6778d6a625099a82,1,1,data/raw/teacher/train/images_train/31090.jpg,data/raw/teacher/train/images_train/34044.jpg
31090,34045,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17791667,0.17791667,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_6778d6a625099a82,family_6778d6a625099a82,1,1,data/raw/teacher/train/images_train/31090.jpg,data/raw/teacher/train/images_train/34045.jpg
34044,34045,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17791667,0.17791667,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_6778d6a625099a82,family_6778d6a625099a82,1,1,data/raw/teacher/train/images_train/34044.jpg,data/raw/teacher/train/images_train/34045.jpg
41303,43587,labelled,labelled,0,0,False,False,2.252e-05,0.00194993,0.10588235,8.298e-05,0.00568034,0.17875,0.17958333,0.99535963,True,accepted_automatic,True,Boys,Boys,Casual,Casual,family_3cdbfc00ee71f397,family_3cdbfc00ee71f397,0,0,data/raw/teacher/train/images_train/41303.jpg,data/raw/teacher/train/images_train/43587.jpg
43119,43120,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.30645833,0.30645833,1.0,True,accepted_exact_sha256,True,Men,Men,NA,NA,family_6bde1c04a8475dc6,family_6bde1c04a8475dc6,0,0,data/raw/teacher/train/images_train/43119.jpg,data/raw/teacher/train/images_train/43120.jpg
4882,4883,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.14125,0.14125,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_92461c2176e3487f,family_92461c2176e3487f,4,4,data/raw/teacher/train/images_train/4882.jpg,data/raw/teacher/train/images_train/4883.jpg
