id,model_fold,true_label,predicted_label,confidence,true_probability,old_predicted_label,error_status,g2_correct,articleType,baseColour,productDisplayName,label_source,changed,has_exact_cross_label_conflict,product_family_group,sha256,path
22255,0,Women,Men,0.9526444673538208,0.03420070931315422,Men,persistent_error,False,Heels,Green,Inc. 5 Women Casual Green Flats,product_name,False,False,family_18553eb5a3abbde7,53cd52e528e6eeaa46c699b371739c49fecb81003b47385f1acf14b8bdfea6b8,data/raw/teacher/train/images_train/22255.jpg
22524,4,Unisex,Men,0.5503238439559937,0.3649415373802185,Men,persistent_error,True,Sandals,Grey,Crocs Unisex Grey Sandals,product_name,False,False,family_407cf7b85ff647fc,eda86a83adc4ad46650eaffc7b279b3c69dfc036056b8b38930dbcf6ff6ea4b1,data/raw/teacher/train/images_train/22524.jpg
22532,0,Unisex,Men,0.978390097618103,0.006347947288304567,Men,persistent_error,False,Sandals,Brown,Crocs Unisex Basics khaki Slippers,product_name,False,False,family_1b78d53078936b27,c2a07c35fd3e88b44cf584e86942fa2769542117c355e5643d596fdd4be7e33d,data/raw/teacher/train/images_train/22532.jpg
22553,0,Unisex,Men,0.9492796659469604,0.012884741649031639,Men,persistent_error,False,Deodorant,Red,Reebok Unisex Reezoom Deo,product_name,False,False,family_b3533c27a56550ad,e07ad9edd9e8930274215f7a35feb5e4dbb79d2ddd0939cab0841961d5a37b99,data/raw/teacher/train/images_train/22553.jpg
22579,4,Women,Men,0.9854636788368225,0.01223390456289053,Men,persistent_error,False,Sweatshirts,Black,Nike Women Black Sweatshirt,product_name,False,False,family_c4e6702e184d09bc,88a59b6d4a384692231258c8fe730a0ae19f129b2d1998d114c3f58366e72484,data/raw/teacher/train/images_train/22579.jpg
22629,4,Men,Boys,0.503459095954895,0.10988970845937729,Men,new_error,False,Tshirts,Orange,Nike Men Orange T-shirt,product_name,False,False,family_090abb54f91707d9,6a33a900ca99f453952f30f4bce919babce631d1189ead47029d34f8763f0a9d,data/raw/teacher/train/images_train/22629.jpg
22665,4,Unisex,Women,0.6584839820861816,0.3339279294013977,Women,persistent_error,True,Waist Pouch,Green,Wildcraft Unisex Gear for Life Green Waist Bag,product_name,False,False,family_13594300cb05a389,d03b69165f4bc332c5cce0d44d05cc2d20d1db78f47078dcf8fbe77a8a18fb6e,data/raw/teacher/train/images_train/22665.jpg
22670,4,Unisex,Women,0.6862136721611023,0.2428964227437973,Women,persistent_error,False,Waist Pouch,Grey,Wildcraft Unisex Grey & Yellow Waist Pouch,product_name,False,False,family_17b544f672239b4b,2ea24ec852ece23e773f32bbda1f9b6a5a265145ea04f1bef6812794696611a6,data/raw/teacher/train/images_train/22670.jpg
22682,0,Unisex,Women,0.8010679483413696,0.0948772057890892,Women,persistent_error,False,Backpacks,Grey,Wildcraft Unisex Grey Gear for Life Backpack,product_name,False,False,family_6f7244de5849a486,165ff85b8e54f8f87c367ca976a1420b45eb35b594df4a64a5e2f7e3f85f3c76,data/raw/teacher/train/images_train/22682.jpg
22686,0,Unisex,Women,0.698404848575592,0.10683407634496689,Women,persistent_error,False,Wallets,Grey,Wildcraft Unisex Nylon Grey Passport Pouch,product_name,False,False,family_cf7fa6a30f07899e,9b74127e4b9034424bc2b5c043028670a9bd3b2975e68ce89a58c6efe5def9b2,data/raw/teacher/train/images_train/22686.jpg
22731,4,Men,Women,0.5020555853843689,0.48610609769821167,Men,new_error,True,Sports Shoes,Brown,Nike Men Air Max Conquer ACG Brown Sports Boot,product_name,False,False,family_fbce0da92a1f76b3,21efa7e36baaacf8da4381f3a746023bd87ce382f98e217c0125a673983006f6,data/raw/teacher/train/images_train/22731.jpg
22734,0,Women,Men,0.9732321500778198,0.025944439694285393,Men,persistent_error,False,Sports Shoes,Grey,Nike Women Grey Lunarglide +3 Sports Shoes,product_name,False,False,family_68b4480023147be6,d5dc6b0a67dd638fd41fd32a4740e33292bb69ae9feab1d7ee8aef78a6113937,data/raw/teacher/train/images_train/22734.jpg
22914,4,Men,Women,0.794060468673706,0.16453510522842407,Women,persistent_error,False,Sports Shoes,Black,Puma Men Neo Low Black Shoes,product_name,False,False,family_06372c26c61344ab,492f823e62252f62d305ceda90744c69cfe483eba47c76bc2e866fc6a27b434f,data/raw/teacher/train/images_train/22914.jpg
22925,4,Unisex,Men,0.6666139960289001,0.3164602220058441,Men,persistent_error,True,Watches,Black,Fastrack Unisex Black Dial Watch 9912PP05,product_name,False,False,family_3874dea80414ea85,20ffed8d03caec8c2ba103de85566f156a48cec4ab87f02dcad45ad28ed0ae88,data/raw/teacher/train/images_train/22925.jpg
22928,0,Unisex,Men,0.975257933139801,0.015689725056290627,Men,persistent_error,False,Watches,White,Fastrack Unisex White Dial Watch 9912PP09,product_name,False,False,family_bedf60d11707dcd8,3e77f2438c4e3dcc9efa3ae94e71bcaa666189cc5ea0d5bcc3ab31bf49e84f6d,data/raw/teacher/train/images_train/22928.jpg
22931,0,Women,Unisex,0.7951532006263733,0.005654964130371809,Unisex,persistent_error,False,Watches,Grey,Fastrack Women Grey Dial Watch 9912PP12,product_name,False,False,family_748fa11184636bc3,9027b05217181bf79dccb668d964693b554d32a3074266e2146b5953d12ccbec,data/raw/teacher/train/images_train/22931.jpg
22940,0,Unisex,Men,0.8355764150619507,0.021897926926612854,Men,persistent_error,False,Watches,White,Fastrack Unisex White Dial Watch,product_name,False,False,family_73a06af8e8498933,a7928b1fe01089c49c48be90a74cce1ae51dbb95d23fafcb24b90db27589ad29,data/raw/teacher/train/images_train/22940.jpg
22945,0,Unisex,Men,0.6682023406028748,0.29035961627960205,Men,persistent_error,True,Watches,Black,Fastrack Unisex Black Dial Watch 9915PP03,product_name,False,False,family_de296e3ac450065b,f2061a655fe985668e79cd7c20d7c9c0a865bddbcf60486832b0d65a686b0b47,data/raw/teacher/train/images_train/22945.jpg
22975,4,Women,Men,0.9892510771751404,0.005886221770197153,Men,persistent_error,False,Sports Shoes,Black,FILA Women Black Breath Sports Shoe,product_name,False,False,family_57d5ebaddc4c1afa,dc8078a7cec60a85f96e657ecd06cf4a5f593b0ac3dcdbe16ede74c7bb9a3aeb,data/raw/teacher/train/images_train/22975.jpg
22976,0,Women,Men,0.9709269404411316,0.028023388236761093,Men,persistent_error,False,Sports Shoes,Grey,FILA Women Grey Breath Sports Shoe,product_name,False,False,family_fba322a52e29e26e,4db82956ad3762683f9d9d4a4779f7d80ba5f109adff36f5e536dd965cf92ab6,data/raw/teacher/train/images_train/22976.jpg
23124,0,Unisex,Men,0.8711000084877014,0.11190418899059296,Men,persistent_error,False,Flip Flops,Navy Blue,"Converse Unisex Navy Blue Liv, Laugh, Love Flip-flops",product_name,False,False,family_3da7b0d6e3ca9b53,062d79b204c82081f9391c56f254a5f93705381b17fb7d350c79dfd492bdb03a,data/raw/teacher/train/images_train/23124.jpg
23131,0,Boys,Men,0.4754001200199127,0.2850123643875122,Boys,new_error,False,Tshirts,White,Chhota Bheem Kids Boys Holi Hai White T-shirt,product_name,False,False,family_8a04588eefa8fdf6,3be9750c08f5a2f00ac29f55d33e4ec1e8691ece65ff7ee96101887e6cfcb3a5,data/raw/teacher/train/images_train/23131.jpg
23273,0,Women,Men,0.8345720767974854,0.160746231675148,Men,persistent_error,False,Watches,Blue,Maxima Ssteele Women Blue Watch,product_name,False,False,family_69f875f7de2c91fd,8bec39078746a7109edbd5f99d609c5e8e9b2c943c4425fab01ecca70d72b4b9,data/raw/teacher/train/images_train/23273.jpg
23460,0,Men,Women,0.9478800892829895,0.051056209951639175,Women,persistent_error,False,Scarves,Brown,Lino Perros Men Brown Check Scarf,product_name,False,False,family_d9743245e0978938,1b8b838a898ddef7b2bf9499e18808f474531ad79a2a2d1d882db984f84ef070,data/raw/teacher/train/images_train/23460.jpg
23594,0,Men,Women,0.6466072797775269,0.2330087274312973,Women,persistent_error,False,Perfume and Body Mist,Black,Nike Fragrances Men Fission Perfume 100 ml,product_name,False,False,family_70c1d120d7ac4822,79b7391862649e4c71e09cba5dfc4bc259b104934cea29f3ab776b541db93e0f,data/raw/teacher/train/images_train/23594.jpg
23602,0,Men,Women,0.6301308274269104,0.21676196157932281,Women,persistent_error,False,Perfume and Body Mist,Blue,Nike Fragrances Men Pure Perfume,product_name,False,False,family_c5cae39ec45b0058,3a0e242f1b43f34dafab273856c5f20781dd4c13a341b957cf57883d8d909911,data/raw/teacher/train/images_train/23602.jpg
23691,4,Unisex,Women,0.9740043878555298,0.015523098409175873,Women,persistent_error,False,Wallets,Black,Newhide Black Unisex Travel Pouch Passport Holder,product_name,False,False,family_789e440a13a29889,744c488fa3b534e28ed059cdf1029ad4cb7db9315506f723e6a8780cff49eeb2,data/raw/teacher/train/images_train/23691.jpg
23692,4,Unisex,Women,0.9776822924613953,0.021104736253619194,Women,persistent_error,False,Wallets,Black,Newhide Black Unisex Travel Pouch Passport Holder,product_name,False,False,family_789e440a13a29889,81f395e6e7931341a8751d326a779a794d6ec75caf1d6297049cb6a06ea801e0,data/raw/teacher/train/images_train/23692.jpg
23702,4,Men,Women,0.8173908591270447,0.11981913447380066,Women,persistent_error,False,Sunglasses,Orange,Rayban Men Orange New Wayfarer Sunglasses,product_name,False,False,family_386daf6f775b5dcd,ce6faad5a2fe7f517b04b9a5b9e8cf23b8bc60c36762932306f1c05e60352e48,data/raw/teacher/train/images_train/23702.jpg
23729,4,Men,Women,0.4920664429664612,0.1342281848192215,Women,persistent_error,False,Sunglasses,Black,Ray-Ban Men High Street Sunglasses,product_name,False,False,family_3a90302e0a1f86e8,b519fb65b8ab1692f441ccbad1e1996f544cfdf099f10bc7e6bc14025a2de283,data/raw/teacher/train/images_train/23729.jpg
23731,4,Men,Women,0.9887372255325317,0.003991936333477497,Women,persistent_error,False,Sunglasses,Black,Ray-Ban Men High Street Sunglasses,product_name,False,False,family_3a90302e0a1f86e8,4be57fd0f9df7f6c24d7ceb6659f046d756590388f50c3f6aad4ab5c81c4c212,data/raw/teacher/train/images_train/23731.jpg
23740,0,Women,Unisex,0.5367246866226196,0.0627516657114029,Unisex,persistent_error,False,Sunglasses,Purple,Ray-Ban Women Cats Sunglasses,product_name,False,False,family_8519f8d7cbb1a33a,29b2abbe8291997560892e422b5379bc5dcd00bb479fffefdb2d069192987762,data/raw/teacher/train/images_train/23740.jpg
23749,4,Unisex,Men,0.5991435647010803,0.394977867603302,Men,persistent_error,False,Sunglasses,Red,Ray-Ban Unisex Active Lifestyle Sunglasses,product_name,False,False,family_d6f43af6235d70e6,0b584b0af1dccfa8bf633f92fa2fbc03e67282a87f1ffb9655af9e0a9aac5265,data/raw/teacher/train/images_train/23749.jpg
23771,4,Women,Men,0.4989999234676361,0.3641321063041687,Women,new_error,True,Sunglasses,Brown,Oakley Women Brown Forsake Sunglasses,product_name,False,False,family_d2c1dd979bc7fbbb,da5cd74af563fd001fc3079477f4a715f1af55da0ee71e6fdbb45e0ee133ed2c,data/raw/teacher/train/images_train/23771.jpg
23819,4,Unisex,Men,0.6133522987365723,0.3431834876537323,Men,persistent_error,True,Flip Flops,Green,Puma Unisex Wave Green Flip Flops,product_name,False,False,family_fe3731b21e386ac9,20b089b738c7d10aaf44b88f99b8f10fbc9f2ed52627eebfddb4f4d0ddb0c98a,data/raw/teacher/train/images_train/23819.jpg
23830,0,Unisex,Men,0.8850459456443787,0.10121122747659683,Men,persistent_error,False,Flip Flops,Blue,Puma Unisex Dilute Blue Flip Flops,product_name,False,False,family_fa5043751939389d,647790112d409daae5f260bc261c91dd6b2b9315decc6e24f5cad67d7362a0d2,data/raw/teacher/train/images_train/23830.jpg
23900,0,Unisex,Men,0.9962559938430786,0.0026987390592694283,Men,persistent_error,False,Sandals,Black,Fila Unisex Wiser Black Sandals,product_name,False,False,family_0c075f71af4483f3,2daed962bad4d4beebc59c7b4ec7d7b9e26da2306b5fe6fe101cc82f6e8b6cdd,data/raw/teacher/train/images_train/23900.jpg
24113,4,Men,Women,0.5890641212463379,0.3075127899646759,Men,new_error,True,Flip Flops,Green,Playboy Men Green Flip Flops,product_name,False,False,family_2346635cb58fe3dd,bfac6ef05138d3b6f3cd61b966820fda2353469c3782c0688a0f0cdffe8acfcb,data/raw/teacher/train/images_train/24113.jpg
24180,0,Unisex,Men,0.6621072888374329,0.3366463780403137,Men,persistent_error,False,Casual Shoes,Black,Converse Unisex Chuck Taylor All Stars New York Black Casual Shoes,product_name,False,False,family_44719f84a7bcab4b,40ba8d6f7392280980f9f590ab4e56065c4b6ed2166b24049ca776c42f0bbf9f,data/raw/teacher/train/images_train/24180.jpg
24181,4,Unisex,Men,0.8222648501396179,0.16898217797279358,Men,persistent_error,False,Casual Shoes,Black,Converse Unisex Black Casual Shoes,product_name,False,False,family_0816bf440f63522e,211b3cdbbff3b426f26c94d46f4b1b0f2d57ccf75b5592184b2070fa44181e3a,data/raw/teacher/train/images_train/24181.jpg
24183,0,Men,Unisex,0.8209754228591919,0.1762518733739853,Unisex,persistent_error,False,Casual Shoes,Navy Blue,Converse Men Navy Blue Boat Shoes,product_name,False,False,family_c8d0820f781d309c,6878dc2c57015c307427697372c032c466fe4a7c24b0f7cddc87991f4b3f5a31,data/raw/teacher/train/images_train/24183.jpg
24185,4,Unisex,Men,0.877129077911377,0.1218985766172409,Men,persistent_error,False,Casual Shoes,Black,Converse Unisex Contrast Oxford Black Casual Shoes,product_name,False,False,family_6d5cf2cd9d448aac,fa84cddd5737b0e1e23edb54008cf5ab8f554831eb2e724e07be5b74addc4391,data/raw/teacher/train/images_train/24185.jpg
24191,0,Unisex,Men,0.7559000253677368,0.24340035021305084,Men,persistent_error,True,Casual Shoes,Black,Converse Unisex Chuck Taylor All Star Print Black Casual Shoes,product_name,False,False,family_845b26a1f585e6f0,af31b158991d6a40e0203fc003cc3641b9e60a3506393a952143ad5f2957d17d,data/raw/teacher/train/images_train/24191.jpg
24192,0,Unisex,Men,0.8919429779052734,0.10804075747728348,Men,persistent_error,False,Casual Shoes,Purple,Converse Unisex Chuck Taylor All Star Print Purple Casual Shoes,product_name,False,False,family_0b4572aed90e42bd,20269cf5bdac8fa32f19cb4a6536e18d1bab7c3c189c79eaed67a8c73752058f,data/raw/teacher/train/images_train/24192.jpg
24299,4,Unisex,Men,0.9209590554237366,0.07894496619701385,Men,persistent_error,False,Casual Shoes,Grey,Converse Unisex Grey CT Oxford Ox Casual Shoes,product_name,False,False,family_ca7334a4369b482f,8544b09f6a5ede6e586df63f2c4403865ff02bbbf7fcb371571de1de8bb71689,data/raw/teacher/train/images_train/24299.jpg
24304,0,Men,Women,0.6507096290588379,0.33489784598350525,Women,persistent_error,True,Sweatshirts,Black,ADIDAS Men Printed Black Sweatshirt,product_name,False,False,family_b23ba17db8267c85,4a18d8e0ed2bba11ab829895168c317897a9349cb494834f6742bdb5bd9e3137,data/raw/teacher/train/images_train/24304.jpg
24331,0,Women,Men,0.8163436651229858,0.17632275819778442,Women,new_error,True,Track Pants,Grey,ADIDAS Women Grey Track Pants,product_name,False,False,family_af388fe874f2de7f,a4737d8e7eb14f40d56d2bda552ca30dd77f8d8233b9972d4e50c9be512fbc8c,data/raw/teacher/train/images_train/24331.jpg
24456,4,Women,Men,0.9736731648445129,0.02543025277554989,Men,persistent_error,False,Sports Shoes,White,Nike Women Air Max White Sports Shoes,product_name,False,False,family_786b91e6228e112e,59bc93b04084622dac07fca36a85485cd1285f363b439b2015526202d04d6e99,data/raw/teacher/train/images_train/24456.jpg
24607,4,Women,Men,0.6370995044708252,0.3628558814525604,Women,new_error,True,Jeans,Blue,Spykar Women Blue Washed Jeans,product_name,False,False,family_41b2e3b8f0173a5c,67f77b46757b822b71524f833c4b3862242f60f52ab8411fe939baa171757952,data/raw/teacher/train/images_train/24607.jpg
24648,4,Men,Boys,0.508978009223938,0.06947893649339676,Men,new_error,True,Cufflinks,Red,Reid & Taylor Men Bright Assorted Red Cufflinks,product_name,False,False,family_f91234bb86de6372,c7163fb98ae9a23ea9e6dd261121bd25f39e3a0e49096d63ea046103e3fd10cf,data/raw/teacher/train/images_train/24648.jpg
24664,0,Unisex,Men,0.5303868055343628,0.4409668445587158,Men,persistent_error,False,Casual Shoes,Purple,Converse Unisex Sketch Purple Casual Shoes,product_name,False,False,family_3a7e532d8a592b3f,4738610520ccf076e82d55479dd44679279c3814cf32407dddc2e70d37fa11e6,data/raw/teacher/train/images_train/24664.jpg
24669,4,Men,Unisex,0.8673189282417297,0.1298305243253708,Unisex,persistent_error,False,Casual Shoes,Red,Converse Men Red Casual Shoes,product_name,False,False,family_f7647277ee64ae20,3f14ffdd62aaad77afd269b083ce2f25389b8bef18a48a8905290131cc1a7d0f,data/raw/teacher/train/images_train/24669.jpg
24678,4,Women,Men,0.9730010628700256,0.023229103535413742,Men,persistent_error,False,Belts,Black,Fastrack Women Leatherette Black Belt,product_name,False,False,family_0084f0921f224819,d1be541a224f5488bce0b69f95fe3c80691575e85802e178c605af03c71501a7,data/raw/teacher/train/images_train/24678.jpg
24679,4,Women,Men,0.4492937922477722,0.18916964530944824,Women,new_error,False,Belts,Beige,Fastrack Women Leatherette Beige Belt,product_name,False,False,family_7276a480e5c9c360,3d1819ef2f6293056b2e656abee84eed254812b467ea0bbac27661988b16a453,data/raw/teacher/train/images_train/24679.jpg
24702,4,Men,Women,0.8445389866828918,0.10544949769973755,Women,persistent_error,True,Casual Shoes,Green,Puma Men Mid Spill Green Casual Shoes,product_name,False,False,family_9c527d233befbf35,beda56cb4ccea93bcc510455a565ffd52273b4e39a0646fbf90b9e879a711e79,data/raw/teacher/train/images_train/24702.jpg
24703,0,Unisex,Men,0.9840853214263916,0.015502896159887314,Men,persistent_error,False,Sports Sandals,Black,Puma Unisex 4M Blur Black Sports Sandals,product_name,False,False,family_4d11bfa6dfed5cca,e4d0838ee967d29b781b0535cf6f8c5dbf9e9bbba7cdaca2505ef587a318a79e,data/raw/teacher/train/images_train/24703.jpg
24704,4,Men,Unisex,0.8056241273880005,0.1876513808965683,Unisex,persistent_error,False,Flip Flops,Black,Puma Men Black Flip Flops,product_name,False,False,family_c3147d94ae69f94b,512cfd27969474a3468b9ba3ff143dcf9632211474cd3318e1916e0f2e33658a,data/raw/teacher/train/images_train/24704.jpg
24715,0,Men,Unisex,0.6215991973876953,0.3645693361759186,Men,new_error,True,Flip Flops,Navy Blue,Puma Men Alizona Navy Blue Flip Flops,product_name,False,False,family_77b460db5391ed74,440356a745065d9ce61eb4b256da385053fa212321c706b549cebe2200555239,data/raw/teacher/train/images_train/24715.jpg
24725,4,Unisex,Women,0.9838924407958984,0.01204118225723505,Women,persistent_error,False,Backpacks,Purple,United Colors of Benetton Unisex Purple Backpack,product_name,False,False,family_468eee99402156b2,cd2450ad53e92ab3eebb090e45295a3bb54c0bc3eaab5e789dd11f4aa887f469,data/raw/teacher/train/images_train/24725.jpg
24834,0,Unisex,Women,0.72641921043396,0.21449406445026398,Women,persistent_error,False,Travel Accessory,Black,Wildcraft Unisex Black Travel Pouch,product_name,False,False,family_1c7d84d11f6257a1,e52299cf19c37821aef00b197af63a159c67d799a18ff7abf51ca28506c78388,data/raw/teacher/train/images_train/24834.jpg
24986,4,Girls,Boys,0.8743535280227661,0.10733597725629807,Boys,persistent_error,False,Tops,White,United Colors of Benetton Kids Girls White Top,product_name,False,False,family_fc23aad9ff8c9e57,3dece7ce63a43d995a2433bdb07c59d3c7104160fd35a866792b836d3c3daa30,data/raw/teacher/train/images_train/24986.jpg
25013,0,Unisex,Women,0.723635733127594,0.2756198048591614,Women,persistent_error,False,Handbags,Maroon,United Colors of Benetton Unisex Maroon Casual Handbags,product_name,False,False,family_f54c2c22ba33b2ec,3a0ae7fdae67466113933697a23bfab1a5691a4aa8c446f30b48f72a48235118,data/raw/teacher/train/images_train/25013.jpg
25217,0,Women,Unisex,0.7511350512504578,0.24733313918113708,Women,new_error,True,Handbags,Pink,Lino Perros Women Pink Handbag,product_name,False,False,family_18b4271c13619fbb,4bea75553ee7fd9d7d44c37aaa47a027d6061e6ba7aa78395ae6b3449956c670,data/raw/teacher/train/images_train/25217.jpg
25301,0,Women,Men,0.9049810767173767,0.0522560179233551,Men,persistent_error,False,Wallets,Brown,Lino Perros Women Leather Brown Wallet,product_name,False,False,family_a89281f367389356,b342a14de3d11ec85bf9eb2ddcbbd95a63f2e6f35354673c797b2ce7b690d90c,data/raw/teacher/train/images_train/25301.jpg
25305,0,Women,Men,0.8579868674278259,0.08060159534215927,Men,persistent_error,False,Wallets,Brown,Lino Perros Women Leather Brown Wallet,product_name,False,False,family_a89281f367389356,5457c8dd8a299bf038dfca1d8e36efe66fcf7a33c76a3f48acdd4dc03ce9a19a,data/raw/teacher/train/images_train/25305.jpg
25307,4,Women,Men,0.46691563725471497,0.34837815165519714,Men,persistent_error,True,Wallets,Brown,Lino Perros Women Leatherette Brown Wallet,product_name,False,False,family_ca34a6b83d07aae5,1191adc13d73c8dbb9f9484f1e5fca0d4a2cdead5899f6c03c869f3f3cb40637,data/raw/teacher/train/images_train/25307.jpg
25309,4,Women,Men,0.5476914644241333,0.44400787353515625,Men,persistent_error,False,Watches,Pink,CASIO Women Pink Dial Analogue Watch A534,product_name,False,False,family_5e7b4a12bb3c94b2,61b9705a7b97a7477d5128e3654a6d439b8f18f1ba11e7dae22cf076b4aa3d5e,data/raw/teacher/train/images_train/25309.jpg
25327,0,Men,Women,0.9418734908103943,0.05655677989125252,Women,persistent_error,True,Watches,White,CASIO Edifice Men White Dial Watch ED424,product_name,False,False,family_ced460717fafef05,861a8539d48a0c72384cfdca6f50d4aa44e158812fff19f8d0efcdd2ddbc9096,data/raw/teacher/train/images_train/25327.jpg
25335,4,Women,Men,0.6450706720352173,0.3518068790435791,Women,new_error,True,Watches,Black,Casio Sheen Women Silver Analogue Watches (SH167) SHN-3017D-1ADR,product_name,False,False,family_1f0282c2273dac1a,bd1053b994e0a0f7fbd1322f2105ac02ba9d2aa0ade0ee2ad2ed9c26f9ba36d6,data/raw/teacher/train/images_train/25335.jpg
25401,4,Men,Women,0.960054337978363,0.013702427968382835,Women,persistent_error,False,Mufflers,Red,Nike Men Red & Blue FCB Muffler,product_name,False,False,family_18fd5df471982997,31eea1fa405714322c561bcb29930d8c8a6e8b3454cf532b43a3c9ca629bf007,data/raw/teacher/train/images_train/25401.jpg
25402,0,Men,Women,0.5504801273345947,0.025678331032395363,Women,persistent_error,False,Mufflers,Red,Nike Men Striped Manchester United Red Scarf,product_name,False,False,family_c5c592891b02516b,552bf80bd79189ff5b4ae05960b313032d762c9cda8914e7fc97e3431df41ed6,data/raw/teacher/train/images_train/25402.jpg
25403,0,Unisex,Men,0.8809602856636047,0.11873158067464828,Men,persistent_error,False,Casual Shoes,Brown,Converse Unisex Brown Big Checks  Casual Shoes,product_name,False,False,family_6264314ede3d8af5,4d9ed53d67a890c7090fb489969f6fa86e9f10a0b2236e98df617842ce987b9a,data/raw/teacher/train/images_train/25403.jpg
25404,0,Women,Unisex,0.5122723579406738,0.00034656873322091997,Men,persistent_error,False,Casual Shoes,Red,Converse Women Red Big Checks Shoes,product_name,False,False,family_e4e8aafe419a3097,c5e26053ba78cf096360d7849562a615f4ec82ef721b54ef6c66963c0f24abdc,data/raw/teacher/train/images_train/25404.jpg
25430,4,Men,Women,0.9437881708145142,0.04580710828304291,Women,persistent_error,False,Belts,Beige,Lee Men Canvas Beige Belt,product_name,False,False,family_266d8edcd2b5a3b1,c63429e0caf35ecfcfc63fa9abddb4624ec8d1f57f5ef0c102855c768da10168,data/raw/teacher/train/images_train/25430.jpg
25481,0,Unisex,Men,0.9912887811660767,0.007545704022049904,Men,persistent_error,False,Flip Flops,Black,Nike Unisex Solarsoft Thong Black Flip Flops,product_name,False,False,family_6a181a31886db948,1c19d5a6fb8b6c115170f03a495699f12727a3abe00858b3d2ad0bbcbfc27b4a,data/raw/teacher/train/images_train/25481.jpg
25483,0,Unisex,Men,0.8972812294960022,0.09571035951375961,Men,persistent_error,False,Flip Flops,Orange,Nike Unisex Solarsoft Thong Orange Flip Flops,product_name,False,False,family_2165b605291656c0,b8ee051facaece5e219e510a4f40083d4c8f8f1cdc3554848a658a809c23be45,data/raw/teacher/train/images_train/25483.jpg
25490,4,Women,Men,0.9730129241943359,0.0053587183356285095,Men,persistent_error,False,Casual Shoes,White,Nike Women Sweet Classic Leather White Shoes,product_name,False,False,family_e4ea09665906f5e1,18a52ff712d802ab7e8fe321fa0125ea98d6061809b49075eac1da80d1d38e65,data/raw/teacher/train/images_train/25490.jpg
25497,0,Women,Men,0.8496471643447876,0.039996590465307236,Men,persistent_error,False,Flip Flops,Purple,Nike Women Aquahype Purple Flip Flops,product_name,False,False,family_6f38416b1b187d69,28b58cbfccb15dc0fa54de38c7ae0fe858e79c8b747d85bd548e9c5447931c60,data/raw/teacher/train/images_train/25497.jpg
25520,0,Girls,Boys,0.7691064476966858,0.20339377224445343,Girls,new_error,False,Tops,White,Doodle Kids Girls City Chic White Top,product_name,False,False,family_781f763079db4b39,681de1b2dd078148bbcb6bd0a7c4b7c5fa86ee47cdbb0a7eff8ef5a072151c51,data/raw/teacher/train/images_train/25520.jpg
25613,4,Women,Men,0.8293073177337646,0.16048960387706757,Men,persistent_error,False,Watches,Maroon,Fastrack Women Maroon Dial Watch,product_name,False,False,family_c8c1a776300f2553,44deadff323d8e1a1cfb0c78baeba2ed6f4fcfafc43347f73b451ed061c5f363,data/raw/teacher/train/images_train/25613.jpg
25646,0,Unisex,Men,0.9848306179046631,0.0085472222417593,Men,persistent_error,False,Watches,White,Fastrack Unisex White Casual Watch,product_name,False,False,family_cf937d9b062d44a2,29ad2d62b9c25e2ab34ef65b28d05968e4d4627533898c1d1f90abe11773510c,data/raw/teacher/train/images_train/25646.jpg
25674,0,Women,Men,0.5525984764099121,0.4144958257675171,Men,persistent_error,True,Watches,Silver,Fastrack Women Silver Dial Watch NA6004SL01,product_name,False,False,family_554f2d8ae7fef2fd,e13c26eeead50d290c9dd3b5841efb60c8c5d66d6f25d81e91c963ebd1846f7a,data/raw/teacher/train/images_train/25674.jpg
25869,4,Unisex,Women,0.5498243570327759,0.4005734622478485,Women,persistent_error,False,Backpacks,Red,American Tourister Unisex Red & Black Backpack,product_name,False,False,family_c59b5cfe5aa2bef4,7e9bd45d18c3e5c32874b2a8ee057459249e7b8245187b8612628ca2c5386cfe,data/raw/teacher/train/images_train/25869.jpg
25982,4,Women,Men,0.6197593212127686,0.3260329067707062,Men,persistent_error,False,Perfume and Body Mist,White,J. DEL POZO Women In White Perfume 100 ml,product_name,False,False,family_17248b3cb1d289c9,eca977f2a1d798f3d5c2a19489928360409761f6a4ca46e4086155d7351eb472,data/raw/teacher/train/images_train/25982.jpg
25984,4,Women,Men,0.8762155175209045,0.12238019704818726,Men,persistent_error,False,Deodorant,Purple,J.Del Pozo Halloween Women Deo,product_name,False,False,family_e820ed38e9642fe6,0583d026a5710a7b357aa373d310a9a1bee90568506dfdf48bbf04fb4407f972,data/raw/teacher/train/images_train/25984.jpg
26000,0,Men,Women,0.8265409469604492,0.1641133725643158,Women,persistent_error,False,Perfume and Body Mist,Black,Paris Hilton Just Me Men Perfume,product_name,False,False,family_890fd025edbcc524,684d7c995cbcc42afd0b9646135092b18e265c06f4964ed6a835f1742908d6a1,data/raw/teacher/train/images_train/26000.jpg
26454,4,Women,Men,0.7223988771438599,0.24469245970249176,Men,persistent_error,False,Casual Shoes,White,Puma Women Wirko White Casual Shoes,product_name,False,False,family_0f74400c5533c22a,a9e055bf583ee66f428805ff702944d81feeaf302bfac43a00f190fb02a89b14,data/raw/teacher/train/images_train/26454.jpg
