id,articleType,product_family_group,mode,predicted_label,confidence,correct
38838,Dresses,family_e549c08722f084b7,RGB,Nightdress,0.9614791870117188,False
38850,Tops,family_ae4d24c5207d4434,RGB,Shirts,0.5934314727783203,False
38964,Rucksacks,family_37907c4d158a57f3,RGB,Backpacks,0.9858468174934388,False
38997,Dresses,family_c3dd42d3a8fbbe93,RGB,Tops,0.999155044555664,False
39123,Leggings,family_aa6e3c31416abdb1,RGB,Tshirts,0.886059582233429,False
39138,Kurta Sets,family_fde5655806c4c064,RGB,Nightdress,0.5820968747138977,False
39150,Kurtas,family_b379329485f6c186,RGB,Tops,0.7907096743583679,False
39158,Kurtis,family_f6d01e2f8bbdb970,RGB,Kurtas,0.9983673691749572,False
39239,Nightdress,family_188e55e7ef8ec4e5,RGB,Watches,0.9982946515083312,False
39241,Nightdress,family_188e55e7ef8ec4e5,RGB,Tracksuits,0.8850996494293213,False
39290,Casual Shoes,family_e34a961f4beb93f3,RGB,Sports Shoes,0.8229023218154907,False
39293,Sandals,family_7a3ca9f3ac0bad6b,RGB,Casual Shoes,0.7434593439102173,False
39299,Sandals,family_7a3ca9f3ac0bad6b,RGB,Casual Shoes,0.9983903169631958,False
39377,Watches,family_8495bd6db46096e1,RGB,Nightdress,0.5282337665557861,False
39452,Kurtas,family_15a5a7e9ba6fca33,RGB,Stoles,0.4229938983917236,False
39461,Kurtis,family_45aef5d0196a9158,RGB,Kurtas,0.999992847442627,False
39470,Kurtis,family_6d0584510daf929d,RGB,Kurtas,0.5986946225166321,False
39516,Laptop Bag,family_18367fd1e3d6cd04,RGB,Messenger Bag,0.6452781558036804,False
39749,Shorts,family_5295f9b5437afbcf,RGB,Backpacks,0.8127161264419556,False
39750,Shorts,family_5295f9b5437afbcf,RGB,Backpacks,0.8127161264419556,False
39888,Sports Shoes,family_21d748f743c3c112,RGB,Casual Shoes,0.8793571591377258,False
39922,Laptop Bag,family_eae0c318e071b8c9,L,Handbags,0.7492004036903381,False
39927,Tablet Sleeve,family_8865f620a52124cd,RGB,Handbags,0.6022446155548096,False
39932,Laptop Bag,family_eae0c318e071b8c9,RGB,Backpacks,0.9947079420089722,False
39938,Laptop Bag,family_1b45552086ba4343,RGB,Clutches,0.8022576570510864,False
39974,Casual Shoes,family_089d7950d63341c7,RGB,Formal Shoes,0.7545557618141174,False
40070,Capris,family_0aac3e0a2e7117d4,RGB,Shorts,0.6285792589187622,False
40119,Tshirts,family_117892e2b930e237,RGB,Tops,0.9837184548377992,False
40128,Tops,family_5cefbbba6532c560,RGB,Dresses,0.9971635937690736,False
40147,Capris,family_77d46c51dba257c8,RGB,Shorts,0.8958086967468262,False
40148,Dresses,family_2227ee55d5e51ce6,RGB,Tops,0.9596666097640992,False
40184,Kurtis,family_1fda69597d8cb358,RGB,Tops,0.9990097284317015,False
40197,Kurtis,family_5959d10ec4636aeb,RGB,Tops,0.9948177933692932,False
40203,Kurtas,family_5e3337dbfead7616,RGB,Tops,0.5211862921714783,False
40405,Dresses,family_4127ec95703bb5f1,RGB,Nightdress,0.9999923706054688,False
40413,Dresses,family_7638ae9aba5dd602,RGB,Nightdress,0.999990940093994,False
40430,Dresses,family_eb1d3d46da28f32f,RGB,Kurtas,0.8756503462791443,False
40599,Kurtis,family_7e58fd458f25b576,RGB,Kurtas,0.8713659048080444,False
40657,Kurtas,family_0f032155aebb4869,RGB,Tunics,0.7959004044532776,False
40741,Flip Flops,family_b083fc7ac145d1e0,RGB,Sandals,0.7946003079414368,False
40742,Flip Flops,family_b083fc7ac145d1e0,RGB,Sandals,0.901883602142334,False
40938,Tops,family_c8719d25c75ec760,RGB,Tshirts,0.9999902248382568,False
41236,Capris,family_6efaf58ac8253741,RGB,Shorts,0.987616002559662,False
41327,Dupatta,family_efe1ffceee7da3ae,RGB,Dresses,0.9973101615905762,False
41378,Tops,family_529d65a4c6239e47,RGB,Shirts,0.9587206244468688,False
41381,Tops,family_bbe561864ff65d26,RGB,Sweaters,0.4324948191642761,False
41603,Shirts,family_3c120ec625e8751d,RGB,Tshirts,0.5538448691368103,False
41775,Tops,family_d830e0739f0e3bb7,RGB,Tshirts,0.9902251362800598,False
41995,Capris,family_77d46c51dba257c8,RGB,Shorts,0.8958086967468262,False
42020,Casual Shoes,family_4bc8110ce6201558,RGB,Sports Shoes,0.9999988079071044,False
42066,Key chain,family_fa1a95fd873117ea,RGB,Wallets,0.999886393547058,False
42144,Sports Shoes,family_abb428f9416240b2,RGB,Casual Shoes,0.5965350866317749,False
42198,Tunics,family_cf3747767f8f3032,RGB,Kurtas,0.9397658109664916,False
42222,Tunics,family_c9b71679a0427ec2,RGB,Kurtis,0.6969998478889465,False
42228,Tops,family_58f8adf078e1e5e8,RGB,Tunics,0.5229423642158508,False
42238,Tunics,family_c9b71679a0427ec2,RGB,Tops,0.5602522492408752,False
42349,Leggings,family_d647d2eb50fe2af9,RGB,Trousers,0.9859291911125184,False
42399,Tshirts,family_93cc22deb2ea84ba,RGB,Tunics,0.9916858077049256,False
42408,Briefs,family_50f2db4837e19115,RGB,Trunk,0.6364019513130188,False
42417,Messenger Bag,family_f19ce99b2b7066e1,RGB,Handbags,0.8443551659584045,False
42520,Shirts,family_6efcf252b3015161,RGB,Tshirts,0.998552143573761,False
42583,Waistcoat,family_d73f676a34a0bcaa,RGB,Backpacks,0.9801954627037048,False
42620,Earrings,family_a9456628e930b39f,RGB,Socks,0.8206707239151001,False
42696,Flats,family_c00a72da42f98f32,RGB,Heels,0.941553831100464,False
42701,Flats,family_c00a72da42f98f32,RGB,Heels,0.935002863407135,False
42732,Flats,family_c00a72da42f98f32,RGB,Heels,0.5503014922142029,False
42749,Heels,family_dd71b775941a3c2e,RGB,Flats,0.9999219179153442,False
42750,Heels,family_dd71b775941a3c2e,RGB,Flats,0.9998579025268556,False
42856,Clutches,family_5b65a0b0c777580b,RGB,Handbags,0.9995737671852112,False
42866,Clutches,family_4b55ca2aabbbf668,RGB,Wallets,0.9981221556663512,False
42876,Clutches,family_822dc17400fcb884,RGB,Handbags,0.9983322024345398,False
42879,Clutches,family_c879d9f0460cf12b,RGB,Wallets,0.9533659815788268,False
42893,Clutches,family_822dc17400fcb884,RGB,Wallets,0.9440504908561708,False
42989,Sports Shoes,family_75948dfc69622895,RGB,Casual Shoes,0.8955390453338623,False
43092,Perfume and Body Mist,family_2d9efc41b538e9f4,RGB,Backpacks,0.9556472897529602,False
43094,Perfume and Body Mist,family_16ed2aa821e98379,RGB,Deodorant,0.9999550580978394,False
43122,Perfume and Body Mist,family_4ce107f6d51e799d,RGB,Handbags,0.9997897744178772,False
43125,Perfume and Body Mist,family_745258dec76aad78,RGB,Gloves,0.7530091404914856,False
43239,Sports Shoes,family_15bfc05c86b78893,RGB,Casual Shoes,0.9966525435447692,False
43252,Kurtas,family_7a38e59f1a58c931,RGB,Dresses,0.8759660124778748,False
43256,Kurtas,family_634ddfa6a055bef6,RGB,Tunics,0.565578818321228,False
43263,Kurtas,family_b379329485f6c186,RGB,Dresses,0.9865478873252868,False
43303,Dresses,family_27fd5ea8a2fd81e1,RGB,Free Gifts,0.7540672421455383,False
43320,Tshirts,family_f8f16d1d7c0b254c,RGB,Tops,0.9203326106071472,False
43327,Tshirts,family_c65458234122d958,RGB,Tops,0.953221559524536,False
43329,Tshirts,family_f8f16d1d7c0b254c,RGB,Tops,0.9858167171478271,False
43364,Flats,family_de232f3ed9951dca,RGB,Casual Shoes,0.4693848192691803,False
43512,Dresses,family_17527c8db3aae1cc,RGB,Nightdress,0.9914745092391968,False
43515,Dresses,family_17527c8db3aae1cc,RGB,Kurtas,0.926452100276947,False
43540,Free Gifts,family_3779e14aa5769045,RGB,Watches,0.9999996423721312,False
43620,Tops,family_b862916ff4dfa299,RGB,Tshirts,0.812515139579773,False
43660,Tunics,family_c21986e1549581e2,RGB,Kurtis,0.6564340591430664,False
43663,Tunics,family_69f2ca5557aebd66,RGB,Kurtis,0.9421812295913696,False
43665,Tunics,family_c21986e1549581e2,RGB,Tops,0.6266636848449707,False
43882,Flats,family_e80ac64c614b4182,RGB,Casual Shoes,0.6350181698799133,False
43909,Kurtas,family_41134c18296440d6,RGB,Dresses,0.9859813451766968,False
43952,Heels,family_c494c3208cb5d8bc,RGB,Flats,0.7542364001274109,False
43975,Perfume and Body Mist,family_8a937a5d71c15e17,RGB,Caps,0.5443690419197083,False
44030,Perfume and Body Mist,family_543f5b7aa436809c,RGB,Tops,0.7444176077842712,False
44098,Perfume and Body Mist,family_927fe5b02737adbc,RGB,Fragrance Gift Set,0.9985576272010804,False
44183,Perfume and Body Mist,family_1a3b27e06b3e3537,RGB,Deodorant,0.997524082660675,False
44245,Handbags,family_891058d9df898985,RGB,Laptop Bag,0.9998216032981871,False
44404,Sports Shoes,family_fc68eeec98f2cd30,RGB,Casual Shoes,0.9807422161102296,False
44405,Sports Shoes,family_e7c3301f6e2211f4,RGB,Casual Shoes,0.8501163125038147,False
44425,Sandals,family_66f340bb0fcddc39,RGB,Flip Flops,0.9932265877723694,False
44426,Sandals,family_84e25f978998e884,RGB,Flip Flops,0.7448884844779968,False
44497,Casual Shoes,family_81adb202f2d45af8,RGB,Sports Shoes,0.7027345299720764,False
44572,Sports Sandals,family_370d0403ad4904e4,RGB,Sandals,0.9736765623092652,False
44648,Tops,family_e940fef272327509,RGB,Tshirts,0.990203022956848,False
44677,Tunics,family_d1bdd9bfefa4a467,RGB,Kurtas,0.5509877800941467,False
44705,Tops,family_944dcf3e7e8cc1de,RGB,Bra,0.998257339000702,False
44706,Tops,family_944dcf3e7e8cc1de,RGB,Scarves,0.999537229537964,False
44760,Casual Shoes,family_33e9df2918cc2278,RGB,Sports Shoes,0.9739744067192078,False
44800,Tops,family_48c17e1d816afbb3,RGB,Tshirts,0.9791834950447084,False
44906,Shorts,family_4c5df787a1a11377,RGB,Trousers,0.7000361084938049,False
44925,Trousers,family_729c45a0f0191a57,RGB,Lounge Pants,0.7659626007080078,False
44938,Casual Shoes,family_6cbb25c8778f8280,RGB,Formal Shoes,0.7229112982749939,False
44992,Free Gifts,family_331a67186c3d0dee,RGB,Watches,1.0,False
45076,Bra,family_07181e7b2e575ad8,RGB,Flip Flops,0.8958510160446167,False
45082,Nightdress,family_c562613a736ce727,RGB,Tshirts,0.5709618926048279,False
45084,Nightdress,family_25116af3e58eb0d9,RGB,Dresses,0.9701171517372132,False
45336,Heels,family_df67e10e7afddd05,RGB,Flats,0.9913827776908876,False
45657,Briefs,family_f2589310b18a414a,RGB,Trunk,1.0,False
45693,Perfume and Body Mist,family_24e659874ebc640f,RGB,Wallets,0.9303426146507264,False
45710,Perfume and Body Mist,family_09d94798f69f224e,RGB,Deodorant,0.9989935755729676,False
45731,Kurtas,family_ac03a8d9af1fc00a,RGB,Dresses,0.6746304035186768,False
45735,Kurtas,family_ac03a8d9af1fc00a,RGB,Dresses,0.8573770523071289,False
45778,Tunics,family_093de8e5d76df61b,RGB,Tops,0.9986069798469543,False
45781,Tops,family_914dcd84f3b693f1,RGB,Dresses,0.7482314109802246,False
45941,Tops,family_7a7e771f3b2092e1,RGB,Tunics,0.9499950408935548,False
45943,Tops,family_b5f3ce77f91272e8,RGB,Kurtis,0.9899154901504515,False
46020,Kurtis,family_170630100f701403,RGB,Tops,0.5993228554725647,False
46021,Kurtis,family_170630100f701403,RGB,Tops,0.9958749413490297,False
46034,Jewellery Set,family_0c14511e7893d74c,RGB,Pendant,0.6011938452720642,False
46036,Jewellery Set,family_0c14511e7893d74c,RGB,Necklace and Chains,0.999779999256134,False
46096,Flats,family_5a2d493628cfa99b,RGB,Heels,0.8038817644119263,False
46162,Necklace and Chains,family_c11d1397e6d92b01,RGB,Bra,0.5115902423858643,False
46242,Kurtas,family_a0d326a4531676d2,RGB,Dresses,0.978249490261078,False
46278,Tunics,family_e75052ce9d843a03,RGB,Tops,0.9999595880508424,False
46290,Sports Shoes,family_1c1ac0f8c63543bb,RGB,Casual Shoes,0.9996140599250792,False
46610,Heels,family_c494c3208cb5d8bc,RGB,Flats,0.5672476887702942,False
46946,Perfume and Body Mist,family_c00be2c217d4ebbf,RGB,Tshirts,0.8534225821495056,False
47064,Patiala,family_d5ce3ac846271913,RGB,Salwar,0.9982328414916992,False
47151,Capris,family_6efaf58ac8253741,RGB,Shorts,0.987616002559662,False
47192,Formal Shoes,family_f832152975511154,RGB,Casual Shoes,0.6924326419830322,False
47214,Formal Shoes,family_f832152975511154,RGB,Casual Shoes,0.5178802609443665,False
47304,Clutches,family_acb3cf37330caa86,RGB,Wallets,0.4206367135047912,False
47351,Handbags,family_80042fe163e5640f,RGB,Wallets,0.9891118407249452,False
47400,Mobile Pouch,family_d91c675701f1daeb,RGB,Clutches,0.5106815695762634,False
47403,Wallets,family_fd8076aaf780e716,RGB,Clutches,0.913388729095459,False
47420,Clutches,family_5b744708df17b977,RGB,Handbags,0.6832859516143799,False
47450,Flats,family_c39bf72a3e4b99c0,RGB,Heels,0.7505355477333069,False
47456,Flip Flops,family_401e65f1b6249005,RGB,Flats,0.7216065526008606,False
47476,Flats,family_2c8115a86f4ff5ad,RGB,Heels,0.7826679348945618,False
47542,Flats,family_5e30ae9bc1ad82fc,RGB,Heels,0.6185089945793152,False
47551,Heels,family_a98a0b28700029a4,RGB,Flats,0.996309220790863,False
47557,Heels,family_2d400b8a290ea2ed,RGB,Flats,0.938889741897583,False
47558,Heels,family_c009d9abfd0936c2,RGB,Flats,0.9280986189842224,False
47633,Casual Shoes,family_3429506310462050,RGB,Flats,0.914364755153656,False
47646,Formal Shoes,family_591571b34a1d7971,RGB,Casual Shoes,0.8525837063789368,False
47671,Scarves,family_132513e5601d28f9,RGB,Tops,0.954506516456604,False
47673,Tops,family_6559d8caefe3d38d,RGB,Kurtis,0.7882537841796875,False
47682,Casual Shoes,family_1885ddaac696e030,RGB,Sandals,0.8518848419189453,False
48083,Dresses,family_17527c8db3aae1cc,RGB,Kurtas,0.5099647045135498,False
48177,Wallets,family_3e2a003384499809,RGB,Clutches,0.5860753059387207,False
48313,Bracelet,family_526a3c343def2616,RGB,Bangle,0.9730398654937744,False
48335,Necklace and Chains,family_89a9201269f376a9,RGB,Pendant,0.791245698928833,False
48382,Jeans,family_604fcfb90c36c4c3,RGB,Lounge Pants,0.8519598245620728,False
48398,Jeans,family_604fcfb90c36c4c3,RGB,Jewellery Set,0.8919592499732971,False
48505,Tops,family_1915149fc65b2fec,RGB,Kurtas,0.7729121446609497,False
48520,Tops,family_1c0e78013ec0a994,RGB,Nightdress,0.4211379885673523,False
48747,Bangle,family_e7bb1510da974fbe,RGB,Bracelet,0.9998292922973632,False
48748,Bangle,family_e7bb1510da974fbe,RGB,Bracelet,0.883496105670929,False
48749,Bangle,family_e7bb1510da974fbe,RGB,Bracelet,0.6780470013618469,False
48750,Bangle,family_e7bb1510da974fbe,RGB,Ring,0.9997839331626892,False
48751,Bangle,family_e7bb1510da974fbe,RGB,Ring,0.9942209720611572,False
48752,Bangle,family_e7bb1510da974fbe,RGB,Ring,0.9999959468841552,False
48753,Bangle,family_e7bb1510da974fbe,RGB,Ring,0.9999701976776124,False
48791,Pendant,family_7ee304fedabe3165,RGB,Backpacks,0.9676130414009094,False
49080,Lipstick,family_4eb97f4443ee4bc8,RGB,Mobile Pouch,0.9713746905326844,False
49081,Lipstick,family_4eb97f4443ee4bc8,RGB,Mobile Pouch,0.9429202675819396,False
49083,Lipstick,family_4eb97f4443ee4bc8,RGB,Mobile Pouch,0.9860113859176636,False
49109,Foundation and Primer,family_692976b9f97d0f48,RGB,Basketballs,0.9997355341911316,False
49114,Lipstick,family_4eb97f4443ee4bc8,RGB,Mobile Pouch,0.972938060760498,False
49115,Lipstick,family_4eb97f4443ee4bc8,RGB,Mobile Pouch,0.9515948295593262,False
49548,Clutches,family_c2c23a81a3bfc9c3,RGB,Handbags,0.5570316910743713,False
49635,Skirts,family_6a42c4ac3163a76b,RGB,Free Gifts,0.9114733338356018,False
49699,Ties,family_7831672ab91e149e,RGB,Free Gifts,0.9753326773643494,False
49781,Night suits,family_3d72a9c662edbbc4,RGB,Dresses,0.998570680618286,False
49785,Night suits,family_3d72a9c662edbbc4,RGB,Dresses,0.9997685551643372,False
49938,Innerwear Vests,family_8ce46efaf7837237,RGB,Tshirts,0.9998798370361328,False
49962,Tshirts,family_fd1836f468da3403,RGB,Socks,0.9998788833618164,False
50020,Leggings,family_8d94a002a70a491a,RGB,Shorts,0.8028000593185425,False
50028,Lounge Shorts,family_d6d7420b647dce39,RGB,Shorts,0.9999998807907104,False
50051,Innerwear Vests,family_8ce46efaf7837237,RGB,Tshirts,0.6087397336959839,False
50178,Heels,family_df06bf29a8ae8efa,RGB,Flats,0.7026247382164001,False
50181,Kajal and Eyeliner,family_af7979671e3803c3,RGB,Handbags,1.0,False
50190,Camisoles,family_0c4bd528dc66762c,RGB,Briefs,0.5553619861602783,False
50191,Camisoles,family_b4e7329e13380810,RGB,Tops,0.814398467540741,False
50344,Kurtas,family_aef2f13f436e0b53,RGB,Tunics,0.5756274461746216,False
50401,Watches,family_98c57fe9b39b873d,RGB,Socks,0.9999756813049316,False
50429,Messenger Bag,family_4bf3d69dbc2d1b68,RGB,Handbags,0.9928159713745116,False
50550,Boxers,family_20cced3966561916,RGB,Shorts,0.9910532832145692,False
50575,Trunk,family_d76daba5bd022e65,RGB,Briefs,0.9630661010742188,False
50733,Sandals,family_7a3ca9f3ac0bad6b,RGB,Flats,0.3886303603649139,False
50854,Sarees,family_c9d8dd0da058f047,RGB,Dresses,0.9975405931472778,False
50992,Nightdress,family_b180031796f960a5,RGB,Dresses,0.9845513701438904,False
51077,Free Gifts,family_27a6c99fe2fc86a4,RGB,Sarees,0.9999969005584716,False
51245,Flats,family_0bd4a31bed6b3eea,RGB,Heels,0.9970589876174928,False
51269,Watches,family_ce2ba50e81fb84f5,RGB,Trousers,0.9783410429954528,False
51272,Watches,family_1c478bbb71c46ce7,RGB,Trousers,0.4863905310630798,False
51301,Watches,family_229eb26ee3e9f397,RGB,Lounge Pants,0.9736536145210266,False
51331,Rain Jacket,family_1b2401ce5f1b1913,RGB,Jackets,0.9918290972709656,False
51359,Capris,family_c9c9dd46424bd9da,RGB,Leggings,0.9392812252044678,False
51390,Boxers,family_18e2482528ffe13e,RGB,Trunk,0.9862359166145324,False
51423,Shirts,family_21c0a117c2a5b008,RGB,Innerwear Vests,0.998364269733429,False
51439,Tops,family_f7fa407ca185024c,RGB,Scarves,0.5856645107269287,False
51444,Shirts,family_92b1e6cbdba03723,RGB,Tops,0.9953802824020386,False
51448,Dresses,family_1f4570eb8d47ee8f,RGB,Tunics,0.9790090918540956,False
51455,Shrug,family_eac592bddb3f7fe8,RGB,Tops,0.5250957012176514,False
51617,Jeggings,family_54037ac535a79aab,RGB,Jeans,0.9845801591873168,False
51619,Jeggings,family_c4fe2161992e1bda,RGB,Trousers,0.8175881505012512,False
51711,Sunglasses,family_0486b80dca76500b,RGB,Briefs,0.7102079391479492,False
51776,Briefs,family_014557b76e5ecf7b,RGB,Tshirts,0.951343595981598,False
51960,Laptop Bag,family_ecb6e7799389c63e,RGB,Handbags,0.951729655265808,False
