run_id,task,stage,experiment_id,model_family,benchmark_only,final_eligible,scratch,fold,seed,git_commit,git_dirty,config_sha256,split_sha256,label_map_sha256,implementation_sha256,transform_id,loss_id,epochs_requested,epochs_completed,best_epoch,primary_metric_name,primary_metric_value,metrics,runtime_seconds,peak_vram_mb,parameter_count,checkpoint_path,checkpoint_sha256,prediction_path,prediction_sha256,history_path,history_sha256,status,error_type,error_message,started_at_utc,finished_at_utc,runtime
task1-cnn-task1_rgb_60x80_mild_aug_v1-f1-s2753-802c360c15db,task1,experiment,task1-cnn-task1_rgb_60x80_mild_aug_v1,task1_small_cnn_v1,false,true,true,1,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,fe8fa402a54b1cc4791d95c6db4e0fa3fe86bc59ff3165ab2834bff29672f4d9,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_mild_aug_v1,cross_entropy_unweighted_v1,20,20,20,macro_f1_124,0.52163347825604,"{""macro_f1"":0.52163347825604,""top1_accuracy"":0.8486882245271506,""top5_accuracy"":0.984136668700427,""validation_loss"":0.5542900163966876,""weighted_f1"":0.8436484131529811}",1112.0950173999954,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f1-s2753-802c360c15db/checkpoint.pt,c96c4e8bcd44dd9d478a5e363d4491fba6a2051058abf05f1f4e393fe17a3760,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f1-s2753-802c360c15db/predictions.csv,24bcf28f9316d09eccdeaf2b28de7fe4194dbac420da6a29f3fa519ef7fa05d0,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f1-s2753-802c360c15db/history.csv,22b46e9c8bb878caf47c29d625628ebd9acced9413a53a2ddda46308a240af4b,completed,,,2026-09-02T17:39:12Z,2026-09-02T17:57:45Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_rgb_60x80_mild_aug_v1-f2-s2753-78f1bd57d9fb,task1,experiment,task1-cnn-task1_rgb_60x80_mild_aug_v1,task1_small_cnn_v1,false,true,true,2,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,d07f780ba1c121d92ca36672b852ee895584a6931aae9b14466bf59f9539198d,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_mild_aug_v1,cross_entropy_unweighted_v1,20,20,17,macro_f1_124,0.5232512734343034,"{""macro_f1"":0.5232512734343034,""top1_accuracy"":0.8365634060735541,""top5_accuracy"":0.9784831374942774,""validation_loss"":0.6792894859726613,""weighted_f1"":0.829862279483676}",1113.5140363000028,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f2-s2753-78f1bd57d9fb/checkpoint.pt,bbd2702c8523cc3b346b65d07a8274c2f245d40f738658a268ead5b78bac4f8e,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f2-s2753-78f1bd57d9fb/predictions.csv,362e5e748d72fc8768ba8f1ec4dfbf16eec97489494b1c64f72e23d727119f8e,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f2-s2753-78f1bd57d9fb/history.csv,ec829911355ba02fc187b52777b653e12a79206aa26cbcdebd2ffc287e5c7d06,completed,,,2026-09-02T17:57:45Z,2026-09-02T18:16:19Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_rgb_60x80_mild_aug_v1-f3-s2753-29b849c74b37,task1,experiment,task1-cnn-task1_rgb_60x80_mild_aug_v1,task1_small_cnn_v1,false,true,true,3,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,7c25b0c9eb972b4d6045e1f0de917ece4d3861ea9e28f26e1faa60ae363c0b98,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_mild_aug_v1,cross_entropy_unweighted_v1,20,20,15,macro_f1_124,0.5088911524813756,"{""macro_f1"":0.5088911524813756,""top1_accuracy"":0.8379615501983522,""top5_accuracy"":0.9806225205981081,""validation_loss"":0.5980437125724095,""weighted_f1"":0.8346359545159628}",1109.716163899997,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f3-s2753-29b849c74b37/checkpoint.pt,7dd149a482035b6d7c332d5f042af3fe4d95b8bc5d58c755ba602dfbd29e8672,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f3-s2753-29b849c74b37/predictions.csv,bfd770aa29bec7fc0c73385540c5c343a5c4b0b3854ab3af1ba36620bc04f974,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f3-s2753-29b849c74b37/history.csv,964936e6ec2d5c8e39bcd208a4b8ed893fa482d64f9ba4810d11e48937c8e4c8,completed,,,2026-09-02T18:16:19Z,2026-09-02T18:34:49Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_rgb_60x80_mild_aug_v1-f4-s2753-a963c10fbc69,task1,experiment,task1-cnn-task1_rgb_60x80_mild_aug_v1,task1_small_cnn_v1,false,true,true,4,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,a14c534c1488495053fc99febc73a375c90583a585dab3332112bb3b79f5380e,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_mild_aug_v1,cross_entropy_unweighted_v1,20,20,20,macro_f1_124,0.5470785725810239,"{""macro_f1"":0.5470785725810239,""top1_accuracy"":0.8505414061308525,""top5_accuracy"":0.9818514564587464,""validation_loss"":0.6048234543548181,""weighted_f1"":0.8441058743229771}",1110.454555000004,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f4-s2753-a963c10fbc69/checkpoint.pt,6614c5075e943fc0a64073e289042f02d3736e79304953c4fb3e34bc36f0d2de,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f4-s2753-a963c10fbc69/predictions.csv,6143396d27bb2bddb912b8b4a6f2dadb8cf3a1de99ee5124ff80e0407000c8ce,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f4-s2753-a963c10fbc69/history.csv,fb46bf14226a6fbe1426d47925de05eae1dd7ef612c0e601edfee8ed4c56baea,completed,,,2026-09-02T18:34:50Z,2026-09-02T18:53:20Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1-f0-s2753-56676a84e787,task1,smoke,task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1,task1_small_cnn_v1,false,false,true,0,2753,d7d2b179642b10fd46d71981e20254b13fdf9e99,true,8a797374d4425c12228f876afdebce0b317c5de415e960a904498d51095d94fc,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,a3dc4b5da01a72a26dd8be272f1ca8a05d56ad39f7dc95a839c6b2876c3f2d73,task1_rgb_60x80_mild_aug_v1,cross_entropy_balanced_class_weighted_v1,1,1,1,macro_f1_124,0.0,"{""macro_f1"":0.0,""top1_accuracy"":0.0,""top5_accuracy"":0.09375,""validation_loss"":4.797080993652344,""weighted_f1"":0.0}",3.2634052999783307,212.4443359375,475516,results/task1/task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1-f0-s2753-56676a84e787/checkpoint.pt,5107b89dbdf0f157ab62e151a36561c391fab4f8b1249b8c637baad3f08df5b3,results/task1/task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1-f0-s2753-56676a84e787/predictions.csv,12745c33ad5c7b0ca0f634515311c60f0ac7ded4580e1afcbb05544a5f3b3e11,results/task1/task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1-f0-s2753-56676a84e787/history.csv,d918554363884fc2da2753931284dee378e691f43155131a424afb36644b7188,completed,,,2026-09-05T13:28:55Z,2026-09-05T13:28:58Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\.cache\\codex-runtimes\\codex-primary-runtime\\dependencies\\python\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.14"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc16_v1-knn-k5-distance-f0-s2753-b974f7653d65,task1,smoke,task1-classical-task1_gray_hog_ppc16_v1-knn-k5-distance,task1_hog_knn_v1,false,false,true,0,2753,d7d2b179642b10fd46d71981e20254b13fdf9e99,true,399e24e17eeaa4430684bb02c021ddf0a37a832f1585513cc83dabf5470d4e2f,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc16_v1,not_applicable,,,,macro_f1_124,0.03955104035749196,"{""macro_f1"":0.03955104035749196,""top1_accuracy"":0.65625,""top5_accuracy"":0.90625,""weighted_f1"":0.6453192640692641}",2.927550499967765,,,results/task1/classical/task1-classical-task1_gray_hog_ppc16_v1-knn-k5-distance-f0-s2753-b974f7653d65/model.pkl,810b82907e4ddd81c0bbe47686d72f108a120a078e97f3146d789776f9d7380d,results/task1/classical/task1-classical-task1_gray_hog_ppc16_v1-knn-k5-distance-f0-s2753-b974f7653d65/predictions.csv,299ec77f8c0245c992d83684f588b1b0f93e3720837327bf5901d72113040166,,,completed,,,2026-09-05T13:58:33Z,2026-09-05T13:58:36Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc16_v1-linear-svm-c1-normal-f0-s2753-d10679650773,task1,smoke,task1-classical-task1_gray_hog_ppc16_v1-linear-svm-c1-normal,task1_hog_linear_svm_v1,false,false,true,0,2753,d7d2b179642b10fd46d71981e20254b13fdf9e99,true,2d7e363126341c853f784ad45b6ab422b0a80217484420f4a48b8d9caab0894a,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc16_v1,not_applicable,,,,macro_f1_124,0.04071087216248506,"{""macro_f1"":0.04071087216248506,""top1_accuracy"":0.6875,""top5_accuracy"":0.90625,""weighted_f1"":0.6123842592592592}",0.4806674999999814,,,results/task1/classical/task1-classical-task1_gray_hog_ppc16_v1-linear-svm-c1-normal-f0-s2753-d10679650773/model.pkl,fbf146cfa8fcb3e4edb80d44d3f695ffe4383c8d26ba0b2d170836961a817137,results/task1/classical/task1-classical-task1_gray_hog_ppc16_v1-linear-svm-c1-normal-f0-s2753-d10679650773/predictions.csv,d343ba8105b44e48a3df8beb2e36ec9d3ae53cc920f591eecf8906f66f1328af,,,completed,,,2026-09-05T13:58:36Z,2026-09-05T13:58:37Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_cnn_no_aug_unweighted_v1-f0-s2753-2b120f3b7d7a,task1,smoke,task1-cnn-task1_cnn_no_aug_unweighted_v1,task1_small_cnn_v1,false,false,true,0,2753,d7d2b179642b10fd46d71981e20254b13fdf9e99,true,6e0a0e273db23e2a2f5c4ea273aafacc5290437694e3ff8d6d74318b379b2d9d,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,a3dc4b5da01a72a26dd8be272f1ca8a05d56ad39f7dc95a839c6b2876c3f2d73,task1_rgb_60x80_no_aug_v1,cross_entropy_unweighted_v1,1,1,1,macro_f1_124,0.0015608740894901144,"{""macro_f1"":0.0015608740894901144,""top1_accuracy"":0.09375,""top5_accuracy"":0.1875,""validation_loss"":4.764331579208374,""weighted_f1"":0.01814516129032258}",2.8371802999754436,212.44384765625,475516,results/task1/task1-cnn-task1_cnn_no_aug_unweighted_v1-f0-s2753-2b120f3b7d7a/checkpoint.pt,7bce80842b73f8892ec6d473e025d8962f7fd116b63aa6d04ce8c67281e74fe3,results/task1/task1-cnn-task1_cnn_no_aug_unweighted_v1-f0-s2753-2b120f3b7d7a/predictions.csv,82600df8bb721567b4586159966d0a22ddd0d10f0ad70f5213be6144e553117d,results/task1/task1-cnn-task1_cnn_no_aug_unweighted_v1-f0-s2753-2b120f3b7d7a/history.csv,77e8ecc329e495290ab4c3ca841e3321c6f5f66c67557d80d657b4ef1c6cf9b2,completed,,,2026-09-05T13:58:39Z,2026-09-05T13:58:42Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1-f0-s2753-336c4c93bd6f,task1,smoke,task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1,task1_small_cnn_v1,false,false,true,0,2753,d7d2b179642b10fd46d71981e20254b13fdf9e99,true,8a797374d4425c12228f876afdebce0b317c5de415e960a904498d51095d94fc,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,a3dc4b5da01a72a26dd8be272f1ca8a05d56ad39f7dc95a839c6b2876c3f2d73,task1_rgb_60x80_mild_aug_v1,cross_entropy_balanced_class_weighted_v1,1,1,1,macro_f1_124,0.0,"{""macro_f1"":0.0,""top1_accuracy"":0.0,""top5_accuracy"":0.09375,""validation_loss"":4.797080993652344,""weighted_f1"":0.0}",0.7153583000181243,212.4443359375,475516,results/task1/task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1-f0-s2753-336c4c93bd6f/checkpoint.pt,5107b89dbdf0f157ab62e151a36561c391fab4f8b1249b8c637baad3f08df5b3,results/task1/task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1-f0-s2753-336c4c93bd6f/predictions.csv,12745c33ad5c7b0ca0f634515311c60f0ac7ded4580e1afcbb05544a5f3b3e11,results/task1/task1-cnn-task1_cnn_mild_aug_balanced_weighted_v1-f0-s2753-336c4c93bd6f/history.csv,d918554363884fc2da2753931284dee378e691f43155131a424afb36644b7188,completed,,,2026-09-05T13:58:44Z,2026-09-05T13:58:44Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc16_v1-knn-k5-distance-f0-s2753-1c931f9b759d,task1,experiment,task1-classical-task1_gray_hog_ppc16_v1-knn-k5-distance,task1_hog_knn_v1,false,true,true,0,2753,d7d2b179642b10fd46d71981e20254b13fdf9e99,true,f3e3a6539caac17cc58f5c1eea8e6edbfdc5bbaaa4d341646dbf50c56fd778a6,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc16_v1,not_applicable,,,,macro_f1_124,0.43427549459768827,"{""macro_f1"":0.43427549459768827,""top1_accuracy"":0.7591942621699985,""top5_accuracy"":0.9032504196551198,""weighted_f1"":0.7441183636497208}",1.8293829999747686,,,results/task1/classical/task1-classical-task1_gray_hog_ppc16_v1-knn-k5-distance-f0-s2753-1c931f9b759d/model.pkl,743dc993a2c4154bb39b946fa11729c4359f94b9991505f06a79c98031f59dc3,results/task1/classical/task1-classical-task1_gray_hog_ppc16_v1-knn-k5-distance-f0-s2753-1c931f9b759d/predictions.csv,b8445c0957219c4d2d7997a36bfca8fffb0ad720ca3ababdef2e9d21317650ff,,,completed,,,2026-09-05T13:58:59Z,2026-09-05T13:59:01Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc16_v1-linear-svm-c1-normal-f0-s2753-194a3ccefeb6,task1,experiment,task1-classical-task1_gray_hog_ppc16_v1-linear-svm-c1-normal,task1_hog_linear_svm_v1,false,true,true,0,2753,d7d2b179642b10fd46d71981e20254b13fdf9e99,true,b6c04402591ee551926826e5efce74cb591f01cf19334bdbe77aacc6a71e02ee,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc16_v1,not_applicable,,,,macro_f1_124,0.40234819142832245,"{""macro_f1"":0.40234819142832245,""top1_accuracy"":0.7564474286586297,""top5_accuracy"":0.9471997558370212,""weighted_f1"":0.7351524549388213}",39.86232909996761,,,results/task1/classical/task1-classical-task1_gray_hog_ppc16_v1-linear-svm-c1-normal-f0-s2753-194a3ccefeb6/model.pkl,269de6b86f1f6aa3a835ad447bc247a4e2643cb8f359a7542c05fe240ecdc7ff,results/task1/classical/task1-classical-task1_gray_hog_ppc16_v1-linear-svm-c1-normal-f0-s2753-194a3ccefeb6/predictions.csv,ac140591d7a063844f6affa48b22c222dec6ba34795f3518648b3ffe49e51ee8,,,completed,,,2026-09-05T13:59:01Z,2026-09-05T13:59:41Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc10_v1-knn-k5-distance-f0-s2753-dbab5b0a702d,task1,experiment,task1-classical-task1_gray_hog_ppc10_v1-knn-k5-distance,task1_hog_knn_v1,false,true,true,0,2753,d7d2b179642b10fd46d71981e20254b13fdf9e99,true,cb21ace1cc14a6997623dd12fe06c0d21abc4bd817221d494ab3ce281a790fed,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc10_v1,not_applicable,,,,macro_f1_124,0.4700810913990897,"{""macro_f1"":0.4700810913990897,""top1_accuracy"":0.7974973294674195,""top5_accuracy"":0.9232412635434152,""weighted_f1"":0.7854767085277484}",4.7861658000038005,,,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-knn-k5-distance-f0-s2753-dbab5b0a702d/model.pkl,500223ac76f101a7cc5761968a642087d58422925ab6cb0b75475fe7d280e22a,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-knn-k5-distance-f0-s2753-dbab5b0a702d/predictions.csv,da2a44ed662c7f04089710572aeefdad97b3887e366d4adc575ad3c2bb34e81a,,,completed,,,2026-09-05T13:59:42Z,2026-09-05T13:59:47Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
