id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,year,productDisplayName,product_name_repaired,has_articleType_label,has_season_label,has_gender_label,has_usage_label,path,width,height,aspect_ratio,mode,format,file_size_bytes,sha256,product_name_key,product_family_group,family_group_basis,is_cross_role_exact_duplicate,is_cross_role_near_duplicate,has_conflicting_target_labels,conflicting_targets,pre_quarantine_reason,duplicate_group,is_cross_role_duplicate,quarantine_reason,partition,cv_fold,name_signal,name_conflict
5007,Women,Apparel,Dress,Dresses,Purple,Summer,Casual,2011,Gini and Jony Girl's Sandra Purple Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5007.jpg,60.0,80.0,0.75,RGB,JPEG,13184,a9a4ce426b9ced277f256b903204c7d9034fa7640bf3eeabd639989d0fbbcdad,gini and jony girl's sandra purple kidswear,family_8d0a8cbf9d1e5337,singleton,False,False,False,,,single_a9a4ce426b9c,False,,development,1,Girls,True
5009,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,2011,Gini and Jony Girl's Pacey Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5009.jpg,60.0,80.0,0.75,RGB,JPEG,17521,f2570d18e34015584b8a42e8deed64801607167632b7962cdedb90daed3b1c77,gini and jony girl's pacey blue kidswear,family_fb5fa8f93a7d3f42,singleton,False,False,False,,,single_f2570d18e340,False,,development,4,Girls,True
5011,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,2011,Gini and Jony Girl's Tiana Pink Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5011.jpg,60.0,80.0,0.75,RGB,JPEG,1482,1e9ff6cee8d95d1ec57b9a0b4f25393c40b89e5357d2ab95757d0498f2a18859,gini and jony girl's tiana pink kidswear,family_03afa3478417ff50,singleton,False,False,False,,,single_1e9ff6cee8d9,False,,development,0,Girls,True
5012,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,2011,Gini and Jony Girl's Peggy Pink Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5012.jpg,60.0,80.0,0.75,RGB,JPEG,12107,ad4bf4e6d50dcfe01f14f2574e47615dae9475f4d85fd0dc335d7df4061cfca7,gini and jony girl's peggy pink kidswear,family_ddd180a4466685b2,singleton,False,False,False,,,single_ad4bf4e6d50d,False,,development,4,Girls,True
5013,Women,Apparel,Topwear,Tops,White,Summer,Casual,2011,Gini and Jony Girl's Peggy White Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5013.jpg,60.0,80.0,0.75,RGB,JPEG,11485,56590a2df8cba649d88df86df0814a349f76ec3a659988bcafa4a677c7c5043e,gini and jony girl's peggy white kidswear,family_9e3816a4198e3722,singleton,False,False,False,,,single_56590a2df8cb,False,,development,4,Girls,True
5014,Women,Apparel,Bottomwear,Capris,Navy Blue,Summer,Casual,2016,Levis Kids Girl's Blake Navy Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5014.jpg,60.0,80.0,0.75,RGB,JPEG,12971,5a0f2cf09aded5dc2d8586fc48be61d9cc030e32717e95def9b3149b895c9821,levis kids girl's blake navy blue kidswear,family_556da99bfbcef832,singleton,False,False,False,,,single_5a0f2cf09ade,False,,development,3,Girls,True
5015,Women,Apparel,Bottomwear,Capris,White,Summer,Casual,2016,Levis Kids Girls Alicia White Capris,False,True,True,True,True,data/raw/teacher/train/images_train/5015.jpg,60.0,80.0,0.75,RGB,JPEG,11635,fd64b32d0d22ea89f5600e803d042b1029677db605d9d4119e790c324274ad69,levis kids girls alicia white capris,family_58c73a965e924d59,singleton,False,False,False,,,single_fd64b32d0d22,False,,development,4,Girls,True
5017,Women,Apparel,Bottomwear,Capris,Pink,Summer,Casual,2016,Levis Kids Girl's Alicia Pink Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5017.jpg,60.0,80.0,0.75,RGB,JPEG,18751,ea314c25140ce643e6cb520b6155bc21555f31b6d3a4cb3c8ff80843174648e0,levis kids girl's alicia pink kidswear,family_815d19a0553b4947,singleton,False,False,False,,,single_ea314c25140c,False,,development,3,Girls,True
5018,Men,Apparel,Bottomwear,Shorts,White,Summer,Casual,2016,Levis Kids Boy's Aldon White Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5018.jpg,60.0,80.0,0.75,RGB,JPEG,18379,06e13b1b19b04a26a86515bb33018ec5f65e9f8758dcb345539dc15976579ffa,levis kids boy's aldon white kidswear,family_7a44fc7a25bbd06a,singleton,False,False,False,,,single_06e13b1b19b0,False,,development,4,Boys,True
5019,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,Casual,2011,Levis Kids Girl's Betsy Navy Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5019.jpg,60.0,80.0,0.75,RGB,JPEG,11019,bdf4a99830c2463edf8826533365f4ee59e130230bf4f022aafe7b5e6a814056,levis kids girl's betsy navy kidswear,family_ef01091e6ef3295a,singleton,False,False,False,,,single_bdf4a99830c2,False,,development,3,Girls,True
5020,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,2011,Levis Kids Boy's Caspian Black Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5020.jpg,60.0,80.0,0.75,RGB,JPEG,13965,9eae2c638685018192ef61b30ba32569b37f9cd05a169c0dea8f5a76c399b85f,levis kids boy's caspian black kidswear,family_38fc95162021cc1a,singleton,False,False,False,,,single_9eae2c638685,False,,development,1,Boys,True
5021,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,2011,Levis Kids Boy's Calcio Grey Red Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5021.jpg,60.0,80.0,0.75,RGB,JPEG,15126,7295a92dc94536f54eea163c59bed2b09158d5259aab88b9a6a1acfdcef497b2,levis kids boy's calcio grey red kidswear,family_1210e6c2e909ec7c,singleton,False,False,False,,,single_7295a92dc945,False,,development,0,Boys,True
5022,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,2011,Levis Kids Boy's Calcio Grey Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5022.jpg,60.0,80.0,0.75,RGB,JPEG,14349,dacd449c536e2386d9503325cade1abd11902533cd6ee6ee3a1b10760fb8c1a3,levis kids boy's calcio grey blue kidswear,family_6eef362598bc0d76,singleton,False,False,False,,,single_dacd449c536e,False,,development,4,Boys,True
5023,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,2011,Levis Kids Boy's Chad Red Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5023.jpg,60.0,80.0,0.75,RGB,JPEG,13515,58fb30bedb8b8d6e34b0f2997dca9b7c6af4b85e34b7458f37abd4f337ad29ea,levis kids boy's chad red kidswear,family_a5d78811121695de,singleton,False,False,False,,,single_58fb30bedb8b,False,,development,2,Boys,True
5024,Men,Apparel,Topwear,Shirts,White,Summer,Casual,2011,Levis Kids Boy's Caspian White Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5024.jpg,60.0,80.0,0.75,RGB,JPEG,12258,55d631cee74af7ed7d77fca06088ea79ea72d4f0a9cf73a0189cfe3dbafc2648,levis kids boy's caspian white kidswear,family_5324c7411a7c6155,singleton,False,False,False,,,single_55d631cee74a,False,,development,0,Boys,True
5303,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,2011,Reebok Men Black Backpack,False,True,True,True,True,data/raw/teacher/train/images_train/5303.jpg,60.0,80.0,0.75,RGB,JPEG,16725,30794b32db299b6d1520c3af118902853325d00d9b64fa0bc806ccf54e1f158c,reebok men black backpack,family_57d1b684626f1995,singleton,False,False,False,,,single_30794b32db29,False,,development,4,Men,True
5366,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,Sports,2011,Kalenji Ekiden Junior Boy  2010,False,True,True,True,True,data/raw/teacher/train/images_train/5366.jpg,60.0,80.0,0.75,RGB,JPEG,1439,9f4119564260fec6a11e246b099329452ecc1fe53fd0fa99dfe343a842bd64af,kalenji ekiden junior boy 2010,family_2c5ae0760c6625f5,singleton,False,False,False,,,single_9f4119564260,False,,development,0,Boys,True
5369,Unisex,Footwear,Shoes,Sports Shoes,White,Summer,Sports,2011,Artengo 452c Boy Kd White,False,True,True,True,True,data/raw/teacher/train/images_train/5369.jpg,60.0,80.0,0.75,RGB,JPEG,1324,08a4fac3d56e5f8c5103fe6bf6b26b1774711d6345d6706846ab8dcde2655942,artengo 452c boy kd white,family_fad2f10e4d22685c,singleton,False,False,False,,,single_08a4fac3d56e,False,,development,3,Boys,True
5566,Women,Apparel,Dress,Dresses,Maroon,Summer,Casual,2011,Ant Kids Girl's Maroon With Flower Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5566.jpg,60.0,80.0,0.75,RGB,JPEG,21592,16d3280235b8bbc77e98aef099b27c743d3101fd8d23d85cb15ef0f6f0806126,ant kids girl's maroon with flower kidswear,family_be41b7f1fa56ba2b,singleton,False,False,False,,,single_16d3280235b8,False,,development,1,Girls,True
9951,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,2011,Disney Kids Girl Blue Minnie Blue T-shirt,False,True,True,True,True,data/raw/teacher/train/images_train/9951.jpg,60.0,80.0,0.75,RGB,JPEG,1744,a60a53bc7fd7dc4e35c5b8ad2d300f9e4480f73db2a1a6f2339d62007c0b7d67,disney kids girl blue minnie blue t-shirt,family_821196656a86a779,singleton,False,False,False,,,single_a60a53bc7fd7,False,,development,1,Girls,True
9995,Women,Apparel,Bottomwear,Skirts,Pink,Summer,Casual,2011,Gini And Jony Girls Su Scotia Sko Pink Skirts,False,True,True,True,True,data/raw/teacher/train/images_train/9995.jpg,60.0,80.0,0.75,RGB,JPEG,2178,1904355261d262cfc1e56d2076729a42051e5229597375092050258211bfcd2f,gini and jony girls su scotia sko pink skirts,family_30a65d30d595644c,singleton,False,False,False,,,single_1904355261d2,False,,development,1,Girls,True
9996,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,2011,Palm Tree Girls Sp Jelly Top Blue Tops,False,True,True,True,True,data/raw/teacher/train/images_train/9996.jpg,60.0,80.0,0.75,RGB,JPEG,1858,e87c32deaf6b4d843bd401fc1df453fe8efe0226ef183bb384487fc96ca541ae,palm tree girls sp jelly top blue tops,family_d70d2ccb2ac9e263,singleton,False,False,False,,,single_e87c32deaf6b,False,,development,0,Girls,True
9997,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,2011,Palm Tree Girls Hs Livia Top Blue Tops,False,True,True,True,True,data/raw/teacher/train/images_train/9997.jpg,60.0,80.0,0.75,RGB,JPEG,2226,94020d443ddf2c6204be81504602c3d4ef11443f04c8f627aa06f57f8a82ba9a,palm tree girls hs livia top blue tops,family_ffefca7dca30978a,singleton,False,False,False,,,single_94020d443ddf,False,,development,1,Girls,True
9998,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,2011,Palm Tree Girls Hs Livia Top Pink Tops,False,True,True,True,True,data/raw/teacher/train/images_train/9998.jpg,60.0,80.0,0.75,RGB,JPEG,1776,e479d25fed8ead10cda4ca31a7dd8bb58930deb949f55daf4f69deb76eecb155,palm tree girls hs livia top pink tops,family_9daf56fbee71232d,singleton,False,False,False,,,single_e479d25fed8e,False,,development,1,Girls,True
9999,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,2011,Palm Tree Kids Girl Mm Merlin Top Blue Tops,False,True,True,True,True,data/raw/teacher/train/images_train/9999.jpg,60.0,80.0,0.75,RGB,JPEG,1931,9436693df51227d93c011c3048809ae38c86399b7a626faa7239097b11e5a9f3,palm tree kids girl mm merlin top blue tops,family_888df25ae3577242,singleton,False,False,False,,,single_9436693df512,False,,development,4,Girls,True
10000,Women,Apparel,Bottomwear,Skirts,White,Summer,Casual,2011,Palm Tree Girls Sp Jace Sko White Skirts,False,True,True,True,True,data/raw/teacher/train/images_train/10000.jpg,60.0,80.0,0.75,RGB,JPEG,1030,0648782a6a03c49aa2ca2a1ada3f6d2361524b1755f29ebc6338b06f847e2d28,palm tree girls sp jace sko white skirts,family_39e5b4830d4d9c14,singleton,False,False,False,,,single_0648782a6a03,False,,development,0,Girls,True
10001,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,2011,Palm Tree Kids Girls Sp Jema Skt Blue Skirts,False,True,True,True,True,data/raw/teacher/train/images_train/10001.jpg,60.0,80.0,0.75,RGB,JPEG,1210,d7c48b5b82dcd5e85367e33070be2396a994f9644e7448bed19802eb0262e1dd,palm tree kids girls sp jema skt blue skirts,family_e443169117a184f9,singleton,False,False,False,,,single_d7c48b5b82dc,False,,development,1,Girls,True
10016,Women,Apparel,Dress,Dresses,Pink,Summer,Casual,2011,Palm Tree Girl's Cr Blossom Drs Pink Dresses,False,True,True,True,True,data/raw/teacher/train/images_train/10016.jpg,60.0,80.0,0.75,RGB,JPEG,2533,00f836bd0389d0215b552715c7f39ece9141a6fb68fd8c39c9caf879b87e2523,palm tree girl's cr blossom drs pink dresses,family_078208096eee07cc,singleton,False,False,False,,,single_00f836bd0389,False,,development,1,Girls,True
10641,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,2011,Doodle Boy D Print Red T-shirt,False,True,True,True,True,data/raw/teacher/train/images_train/10641.jpg,60.0,80.0,0.75,RGB,JPEG,15889,0ba1f977ade7e57a595c6a24525484d950c85cb3996b17fc8a1e65c7361770f2,doodle boy d print red t-shirt,family_b37cdab0dce2ef28,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_01988,False,,development,4,Boys,True
10642,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,2011,Doodle Boy D Print Red Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10642.jpg,60.0,80.0,0.75,RGB,JPEG,15889,0ba1f977ade7e57a595c6a24525484d950c85cb3996b17fc8a1e65c7361770f2,doodle boy d print red tshirts,family_b37cdab0dce2ef28,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_01988,False,,development,4,Boys,True
10643,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,2011,Doodle Boy D Print Blue Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10643.jpg,60.0,80.0,0.75,RGB,JPEG,15931,d11ec9fc750e01b09ff9eecdd8d30838b72689f40efcc3efdb163d626e8e854c,doodle boy d print blue tshirts,family_0ef4a0421d9399b7,exact_sha256+normalized_product_name+accepted_near_duplicate,False,False,False,,,dup_35850,False,,development,2,Boys,True
10644,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,2011,Doodle Boy D Print Blue Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10644.jpg,60.0,80.0,0.75,RGB,JPEG,15931,d11ec9fc750e01b09ff9eecdd8d30838b72689f40efcc3efdb163d626e8e854c,doodle boy d print blue tshirts,family_0ef4a0421d9399b7,exact_sha256+normalized_product_name+accepted_near_duplicate,False,False,False,,,dup_35850,False,,development,2,Boys,True
10645,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,2011,Doodle Boy Athlethic Red Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10645.jpg,60.0,80.0,0.75,RGB,JPEG,2143,8372dc7ac69d46cf68f4cd1d485972dfb35c31319a7a547c22a75e0bf7b4c911,doodle boy athlethic red tshirts,family_6673ebab9a82c0b8,exact_sha256+normalized_product_name+accepted_near_duplicate,False,False,False,,,dup_22617,False,,development,2,Boys,True
10646,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,2011,Doodle Boy Athlethic Red Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10646.jpg,60.0,80.0,0.75,RGB,JPEG,2143,8372dc7ac69d46cf68f4cd1d485972dfb35c31319a7a547c22a75e0bf7b4c911,doodle boy athlethic red tshirts,family_6673ebab9a82c0b8,exact_sha256+normalized_product_name+accepted_near_duplicate,False,False,False,,,dup_22617,False,,development,2,Boys,True
10647,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,2011,Doodle Girl Little Princess Pink Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10647.jpg,60.0,80.0,0.75,RGB,JPEG,11964,ffa29ea598cb1ab404c9e1c60bd542641e7cfdc441c97c2cf5a20b402323540f,doodle girl little princess pink tops,family_e501aefd1d6233eb,singleton,False,False,False,,,single_ffa29ea598cb,False,,development,0,Girls,True
10650,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,2011,Doodle Boy Grand Prix Navy Blue Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/10650.jpg,60.0,80.0,0.75,RGB,JPEG,11745,5dbe29aac25660d90153bcfd74d7e3f2f9e778a905faf837419358172a6c32ba,doodle boy grand prix navy blue shirt,family_58a60bfe9d4c2b53,singleton,False,False,False,,,single_5dbe29aac256,False,,development,2,Boys,True
10652,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Casual,2011,Doodle Girl Denim skirt with belt Blue Skirts,False,True,True,True,True,data/raw/teacher/train/images_train/10652.jpg,60.0,80.0,0.75,RGB,JPEG,994,7defa621edaf444ad38a9bd1bd42c33b2f7e6b29499001d82c4576adbbe41c7e,doodle girl denim skirt with belt blue skirts,family_5f02605bc8b1b5c1,exact_sha256+normalized_product_name+accepted_near_duplicate,False,False,False,,,single_7defa621edaf,False,,development,0,Girls,True
10654,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Casual,2011,Doodle Girl Denim skirt with belt Blue Skirts,False,True,True,True,True,data/raw/teacher/train/images_train/10654.jpg,60.0,80.0,0.75,RGB,JPEG,976,b9ab234c44e12b6fe1f18625d75873b8ca3356a553e7679a6d4e48e7ec348f60,doodle girl denim skirt with belt blue skirts,family_5f02605bc8b1b5c1,exact_sha256+normalized_product_name+accepted_near_duplicate,False,False,False,,,dup_31896,False,,development,0,Girls,True
10655,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Casual,2011,Doodle Girl Denim skirt with belt Blue Skirts,False,True,True,True,True,data/raw/teacher/train/images_train/10655.jpg,60.0,80.0,0.75,RGB,JPEG,976,b9ab234c44e12b6fe1f18625d75873b8ca3356a553e7679a6d4e48e7ec348f60,doodle girl denim skirt with belt blue skirts,family_5f02605bc8b1b5c1,exact_sha256+normalized_product_name+accepted_near_duplicate,False,False,False,,,dup_31896,False,,development,0,Girls,True
10658,Women,Apparel,Topwear,Tops,White,Fall,Casual,2011,Doodle Girl Little frock White Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10658.jpg,60.0,80.0,0.75,RGB,JPEG,1578,69d88ab509b537de2026c7db5d87c7af5c365758d1007db3d982d250af049e43,doodle girl little frock white tops,family_198446ba5afa8c3d,singleton,False,False,False,,,single_69d88ab509b5,False,,development,4,Girls,True
10660,Women,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,2011,Doodle Girl Hot shorts ice wash Blue Shorts,False,True,True,True,True,data/raw/teacher/train/images_train/10660.jpg,60.0,80.0,0.75,RGB,JPEG,1019,91da63cf7fb839a8ae4a3c4d844734704730f0a3c2c4e9543b83c6dab33b8fb2,doodle girl hot shorts ice wash blue shorts,family_9efe6bb0b8606eb7,singleton,False,False,False,,,single_91da63cf7fb8,False,,development,1,Girls,True
10661,Women,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,2011,Doodle Girl Hot  Ice Wash Blue Shorts,False,True,True,True,True,data/raw/teacher/train/images_train/10661.jpg,60.0,80.0,0.75,RGB,JPEG,918,f916ddad9788ab5e71c935059045d20b435c8a9bcf1bc9f812ae03056dfd4e42,doodle girl hot ice wash blue shorts,family_9773d378e2e0c6ea,singleton,False,False,False,,,single_f916ddad9788,False,,development,0,Girls,True
10669,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,2011,Doodle Boy Road Trip Grey Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10669.jpg,60.0,80.0,0.75,RGB,JPEG,1213,2e434d73af5080ed3112787b73190f28ac1ba3f4f71a16c1d473dda836aa7108,doodle boy road trip grey tshirts,family_5167a512ded298ef,singleton,False,False,False,,,single_2e434d73af50,False,,development,3,Boys,True
10670,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,2011,Doodle Boy Stop global warming Black Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10670.jpg,60.0,80.0,0.75,RGB,JPEG,1877,b2b3f739d906fe431f4e5141b4e0ca050f92a3dfd92b931a26abc0b84d2cf7eb,doodle boy stop global warming black tshirts,family_056fc87e597be327,singleton,False,False,False,,,single_b2b3f739d906,False,,development,0,Boys,True
10673,Women,Apparel,Topwear,Tops,Black,Fall,Casual,2011,Doodle Girl Ballet School Black Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10673.jpg,60.0,80.0,0.75,RGB,JPEG,1769,ee1ae0c450d68525e7dc8ec5a23025a8192c52c7f554f42522b690912b29b4e3,doodle girl ballet school black tops,family_132e7aecc12e9d01,singleton,False,False,False,,,single_ee1ae0c450d6,False,,development,4,Girls,True
10674,Women,Apparel,Topwear,Tops,White,Fall,Casual,2011,Doodle Girl Princess White Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10674.jpg,60.0,80.0,0.75,RGB,JPEG,11225,b91860504a16ad074564e01fce87ffe7e11411a3360403c73412dde0e354a06d,doodle girl princess white tops,family_efe9c23fecf919ab,singleton,False,False,False,,,single_b91860504a16,False,,development,2,Girls,True
10675,Women,Apparel,Topwear,Tops,Black,Fall,Casual,2011,Doodle Girl Princess Black Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10675.jpg,60.0,80.0,0.75,RGB,JPEG,1782,89d00d68f126bb0a46f0759f5727cb41e4c91cd668bee51ac7494fe1e3bf4fab,doodle girl princess black tops,family_3f6f25576155bb42,singleton,False,False,False,,,single_89d00d68f126,False,,development,2,Girls,True
10676,Women,Apparel,Topwear,Tops,Red,Fall,Casual,2011,Doodle Girl Bubbles Red Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10676.jpg,60.0,80.0,0.75,RGB,JPEG,2516,9190cbc20169c06150e29bfdf643f8408a59e8a55f39a1b245a242d06cbcfc98,doodle girl bubbles red tops,family_9d1cd3c0c79fbcb3,singleton,False,False,False,,,single_9190cbc20169,False,,development,2,Girls,True
10677,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,2011,Doodle Girl Flap doodle angel Pink Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10677.jpg,60.0,80.0,0.75,RGB,JPEG,1627,3f364dd0fc59c5788aa8feade61a1e57e7dfb242f38b21d00ab1aa8b1ff6351b,doodle girl flap doodle angel pink tops,family_1954a6a95aca2b85,singleton,False,False,False,,,single_3f364dd0fc59,False,,development,3,Girls,True
10683,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,2011,Doodle Boy Athlethic Blue Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10683.jpg,60.0,80.0,0.75,RGB,JPEG,13997,cc4b15db80eaaaca93a43802aac176b60ba1bbed8c6de36e3ba323850361075a,doodle boy athlethic blue tshirts,family_95925191519f271e,exact_sha256+normalized_product_name+accepted_near_duplicate,False,False,False,,,dup_35048,False,,development,4,Boys,True
10684,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,2011,Doodle Boy Athlethic Blue Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10684.jpg,60.0,80.0,0.75,RGB,JPEG,13997,cc4b15db80eaaaca93a43802aac176b60ba1bbed8c6de36e3ba323850361075a,doodle boy athlethic blue tshirts,family_95925191519f271e,exact_sha256+normalized_product_name+accepted_near_duplicate,False,False,False,,,dup_35048,False,,development,4,Boys,True
10685,Women,Apparel,Topwear,Tops,White,Fall,Casual,2011,Doodle Girl Little Princess White Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10685.jpg,60.0,80.0,0.75,RGB,JPEG,12350,2d4fee4a632538ce5c7e13b2434bc367a4cada7a34722ae0485f63363a80d9fe,doodle girl little princess white tops,family_d6443a6487793750,singleton,False,False,False,,,single_2d4fee4a6325,False,,development,1,Girls,True
10689,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,2011,Doodle Boy Casual White Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10689.jpg,60.0,80.0,0.75,RGB,JPEG,13162,0ca015a98555cf5028470a6a480baa0e571fe41184504cfc9a7216bc517238e3,doodle boy casual white tshirts,family_ab92f2c90e3337ee,singleton,False,False,False,,,single_0ca015a98555,False,,development,2,Boys,True
10691,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,2011,Doodle Boy Little Boy Green Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10691.jpg,60.0,80.0,0.75,RGB,JPEG,15188,3f75dff21df5bd3ae953b3f69b8aa82f9a979c4a24097031fa6ad7afb2803e27,doodle boy little boy green tshirts,family_c40ed66f83dcd2ce,singleton,False,False,False,,,single_3f75dff21df5,False,,development,4,Boys,True
10692,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,2011,Doodle Boy Casual Red Tshirts,False,True,True,True,True,data/raw/teacher/train/images_train/10692.jpg,60.0,80.0,0.75,RGB,JPEG,17859,ef0ed4da942dcf073157cc5b4fcda373aa14d4c1511ea467c7c7a76138faafa6,doodle boy casual red tshirts,family_6f38c72ad9c5e1e2,singleton,False,False,False,,,single_ef0ed4da942d,False,,development,3,Boys,True
10693,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,2011,Doodle Girl Cute Purple Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10693.jpg,60.0,80.0,0.75,RGB,JPEG,1956,08854a8941f27afa329fcc96795b263291f235514c7a209bb2627b9f12079e5b,doodle girl cute purple tops,family_5da3cb5ea15a9ae6,singleton,False,False,False,,,single_08854a8941f2,False,,development,4,Girls,True
10694,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,2011,Doodle Girl Be Born Pink Tops,False,True,True,True,True,data/raw/teacher/train/images_train/10694.jpg,60.0,80.0,0.75,RGB,JPEG,1950,c1339a2472c73eee25b98310b33aa1b086679222441732d9755e3c9055e09e4e,doodle girl be born pink tops,family_0c213b6dca61d007,singleton,False,False,False,,,single_c1339a2472c7,False,,development,2,Girls,True
10742,Women,Footwear,Shoes,Casual Shoes,Orange,Winter,Casual,2012,Disney Kids Girl Pooh Face Orange Casual Shoes,False,True,True,True,True,data/raw/teacher/train/images_train/10742.jpg,60.0,80.0,0.75,RGB,JPEG,2768,071f968591ec2eb3c59f1c474e25c29757633cebdf0e654b8803798c7ddd08f3,disney kids girl pooh face orange casual shoes,family_14c4aee212bcfe78,singleton,False,False,False,,,single_071f968591ec,False,,development,4,Girls,True
11260,Women,Apparel,Bottomwear,Skirts,Green,Summer,Casual,2011,Palm Tree Kids Girl Sp Jace Sko Green Skirts,False,True,True,True,True,data/raw/teacher/train/images_train/11260.jpg,60.0,80.0,0.75,RGB,JPEG,1517,8140f646a21de1ed87a4032e6392afb05756e9bc97cd5702184bd9b6a45dce74,palm tree kids girl sp jace sko green skirts,family_70002fc6306e41f5,singleton,False,False,False,,,single_8140f646a21d,False,,development,1,Girls,True
11261,Women,Apparel,Dress,Dresses,Red,Summer,Casual,2011,Palm Tree Kids Girls Red Saloppette Set,False,True,True,True,True,data/raw/teacher/train/images_train/11261.jpg,60.0,80.0,0.75,RGB,JPEG,1503,7ecbc030cb1ed70287d44de799b1cdf7a8804582e2f56b2136f2e61ac2c6ae1c,palm tree kids girls red saloppette set,family_b632d4aafc415a97,singleton,False,False,False,,,single_7ecbc030cb1e,False,,development,3,Girls,True
12529,Unisex,Footwear,Sandal,Flip Flops,Black,Fall,Casual,2011,Crocs Men Black Flip-Flops,False,True,True,True,True,data/raw/teacher/train/images_train/12529.jpg,60.0,80.0,0.75,RGB,JPEG,4309,73670df3514671d9b64e04ff03851b45a4125acc3e46ccc26130847a0c91bf02,crocs men black flip-flops,family_0fed38e1777b86ba,singleton,False,False,False,,,single_73670df35146,False,,development,0,Men,True
