id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,year,productDisplayName,product_name_repaired,has_articleType_label,has_season_label,has_gender_label,has_usage_label,path,width,height,aspect_ratio,mode,format,file_size_bytes,sha256,product_name_key,product_family_group,family_group_basis,is_cross_role_exact_duplicate,is_cross_role_near_duplicate,has_conflicting_target_labels,conflicting_targets,pre_quarantine_reason,duplicate_group,is_cross_role_duplicate,quarantine_reason,partition,cv_fold
22374,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,2011,Mark Taylor Men Black Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22374.jpg,60.0,80.0,0.75,RGB,JPEG,1260,0b8e6a27d028ad48a0c601dc8102f96e2f9bad6890a48c2b825b16e6d45a3806,mark taylor men black striped white shirt,family_61d1ac405a2efa57,singleton,False,False,False,,,single_0b8e6a27d028,False,,development,2
22375,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,2011,Mark Taylor Men White Striped Blue Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22375.jpg,60.0,80.0,0.75,RGB,JPEG,1867,d524591dd06011e937aaea0799b6087c6661aecb5626052c19f4c4557e975954,mark taylor men white striped blue shirt,family_0d5fb6777aeb6bf6,singleton,False,False,False,,,single_d524591dd060,False,,development,3
22376,,Apparel,Topwear,,White,,,2011,Mark Taylor Men Blue & Red Striped White Shirt,False,False,False,False,False,data/raw/teacher/train/images_train/22376.jpg,60.0,80.0,0.75,RGB,JPEG,1532,1a4e0960efa1dfb904655f9c84f4cca10e9039d3cb4ffb272caf0fd802513daf,mark taylor men blue & red striped white shirt,family_56339d10df279ac9,singleton,False,False,False,,,single_1a4e0960efa1,False,,holdout,
22377,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,2011,Mark Taylor Men White Red Green Striped Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22377.jpg,60.0,80.0,0.75,RGB,JPEG,1462,7df387244eff56135d57f1918a4ec3b9a94be333abe393291e22da62f6e53d25,mark taylor men white red green striped shirt,family_fa609cd6c25fbc51,singleton,False,False,False,,,single_7df387244eff,False,,development,2
22378,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,2011,Mark Taylor Men Purple Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22378.jpg,60.0,80.0,0.75,RGB,JPEG,1609,9c84dd2f9dca83c80ff2c59b8eb3833da902fa68b1992bcf2b9cce16f55dc147,mark taylor men purple striped white shirt,family_55f6c002bcf2bbb7,singleton,False,False,False,,,single_9c84dd2f9dca,False,,development,4
22379,Men,Apparel,Topwear,Shirts,Pink,Fall,Casual,2011,Mark Taylor Men Red & Blue Striped Pink Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22379.jpg,60.0,80.0,0.75,RGB,JPEG,1319,999064074bbfa37fdfc14b7ddd3d18b11c26d36da4c31dff9e370e48d0723fa4,mark taylor men red & blue striped pink shirt,family_589fbccae37ef8aa,singleton,False,False,False,,,single_999064074bbf,False,,development,3
22380,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Red Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22380.jpg,60.0,80.0,0.75,RGB,JPEG,2172,99d90fe1f597ed6850c8c380ac728c6af2894aacc29db66d34dac36506a74a2a,mark taylor men red striped white shirt,family_7eef30edfaf4637f,normalized_product_name,False,False,False,,,single_99d90fe1f597,False,,development,0
22381,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Blue Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22381.jpg,60.0,80.0,0.75,RGB,JPEG,1610,c58f09510d7b11b63de1fa38dbc66865d75ae022c52b89b9f001cb67703ecfdb,mark taylor men blue striped white shirt,family_4f936dffcd004330,singleton,False,False,False,,,single_c58f09510d7b,False,,development,4
22382,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,2011,Mark Taylor Men Blue & Green Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22382.jpg,60.0,80.0,0.75,RGB,JPEG,1789,d5b648f0ea93a3035624f30cd66c22760b7dec625258de2390fae8a239f80c74,mark taylor men blue & green striped white shirt,family_f3bd6c9c6c861cdf,singleton,False,False,False,,,single_d5b648f0ea93,False,,development,1
22383,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Red & Blue Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22383.jpg,60.0,80.0,0.75,RGB,JPEG,1701,ddc98ef7a29cbce7bf95d82ee9e158ee730ca61aed6f543beb8b4f5386ef43e2,mark taylor men red & blue striped white shirt,family_4be15a4e45b1af67,singleton,False,False,False,,,single_ddc98ef7a29c,False,,development,3
22384,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,2011,Mark Taylor Men Black & Blue Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22384.jpg,60.0,80.0,0.75,RGB,JPEG,1795,89b8fd79c4035086e0014ea80b9b7330ba7245f9fe72f7b00531499e62b51bda,mark taylor men black & blue striped white shirt,family_e0dfba4343f2d8c8,singleton,False,False,False,,,single_89b8fd79c403,False,,development,1
22385,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Solid White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22385.jpg,60.0,80.0,0.75,RGB,JPEG,1969,17caa3067154fa45b7df0a9b0379958278dec44de9adc223c11108a1d147944b,mark taylor men solid white shirt,family_90180dc5923fe577,singleton,False,False,False,,,single_17caa3067154,False,,development,4
22386,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men White & Navy Striped Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22386.jpg,60.0,80.0,0.75,RGB,JPEG,1912,7d0ebb260b0ae17e51a44a98ede4c30cbf2e320fc9134666c1df867f2a0253cf,mark taylor men white & navy striped shirt,family_5746bf0c86cbb836,singleton,False,False,False,,,single_7d0ebb260b0a,False,,development,4
22388,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,2011,Mark Taylor Men Striped Blue Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22388.jpg,60.0,80.0,0.75,RGB,JPEG,1226,70eb0110e7db989dfb51e85211684a3fba07c64f97d65e040b25fb261beb6a1c,mark taylor men striped blue shirt,family_b91645276640c0ef,normalized_product_name,False,False,False,,,single_70eb0110e7db,False,,development,3
22389,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,2011,Mark Taylor Men White & Blue Striped Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22389.jpg,60.0,80.0,0.75,RGB,JPEG,1857,a5aadecde79687baed67f5ec8a16d15f26f41d6a2855a1fb1434ab2cb2ce9ddc,mark taylor men white & blue striped shirt,family_71a64bbcb5c3b9dd,normalized_product_name,False,False,False,,,single_a5aadecde796,False,,development,1
22390,,Apparel,Topwear,,Purple,,,2011,Mark Taylor Men Purple & White Striped Shirt,False,False,False,False,False,data/raw/teacher/train/images_train/22390.jpg,60.0,80.0,0.75,RGB,JPEG,2219,c987bc42b2d5ef0890a0edefcc97a395aa0e5c9b10c9e182d68865da744ab9dc,mark taylor men purple & white striped shirt,family_c94caaa4d0506afb,normalized_product_name,False,False,False,,,single_c987bc42b2d5,False,,holdout,
22391,,Apparel,Topwear,,Pink,,,2011,ADIDAS Kids Unisex YG 3S Core Ess Pink T-Shirt,False,False,False,False,False,data/raw/teacher/train/images_train/22391.jpg,60.0,80.0,0.75,RGB,JPEG,21544,4f1553c2f78466f88811fb0a4fc833077ba787d688afcef100cf66da33e3e4d3,adidas kids unisex yg 3s core ess pink t-shirt,family_3a0d2b7efd9090a2,singleton,False,False,False,,,single_4f1553c2f784,False,,holdout,
22392,Women,Apparel,Topwear,Tops,White,Fall,Casual,2011,ADIDAS Women Whalf Striper White Top,False,True,True,True,True,data/raw/teacher/train/images_train/22392.jpg,60.0,80.0,0.75,RGB,JPEG,1945,aefc5cc01d688786e6f2c23ce0c8d9662178b35b67e6341fb17532655bb4bd30,adidas women whalf striper white top,family_41a926f50689d1b2,singleton,False,False,False,,,single_aefc5cc01d68,False,,development,2
22393,,Apparel,Topwear,,Grey,,,2011,ADIDAS Women Verve Tee Grey T-shirt,False,False,False,False,False,data/raw/teacher/train/images_train/22393.jpg,60.0,80.0,0.75,RGB,JPEG,2080,f4d627a25fa343849773aa4bd3aef4faaae808d4581d304f4dddd70c70fc79b7,adidas women verve tee grey t-shirt,family_2984fe57eb8f865d,singleton,False,False,False,,,single_f4d627a25fa3,False,,holdout,
22394,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,2011,ADIDAS Women Ess MF3S  Black Track Pant,False,True,True,True,True,data/raw/teacher/train/images_train/22394.jpg,60.0,80.0,0.75,RGB,JPEG,1997,2be6353b4d0ce63e7366b54fa0815dad954de424e1d21d18fa538da2a04b5fee,adidas women ess mf3s black track pant,family_389aecbb5740937b,singleton,False,False,False,,,single_2be6353b4d0c,False,,development,3
22395,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,2011,Mark Taylor Men Striped Blue Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22395.jpg,60.0,80.0,0.75,RGB,JPEG,1268,068719c23c25fbc4f3e23447b6ba632567954db696923e91d637a274322785f8,mark taylor men striped blue shirt,family_b91645276640c0ef,normalized_product_name,False,False,False,,,single_068719c23c25,False,,development,3
22398,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22398.jpg,60.0,80.0,0.75,RGB,JPEG,1681,479ff769fc390250d33c71b5fae1e1777944e9af8f74d4cd33984052e8ac031c,mark taylor men striped white shirt,family_be4d1ec8fdaf5d1f,normalized_product_name,False,False,False,,,single_479ff769fc39,False,,development,1
22399,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,2011,Mark Taylor Men Solid Dark Blue Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22399.jpg,60.0,80.0,0.75,RGB,JPEG,2201,7c0e98b27dd9fe49b7a0bb4889cb760fb7243489856987bad49ae4c1a24fe39f,mark taylor men solid dark blue shirt,family_9b7c200ffd3fd93d,singleton,False,False,False,,,single_7c0e98b27dd9,False,,development,4
22400,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,2011,Mark Taylor Men Blue Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22400.jpg,60.0,80.0,0.75,RGB,JPEG,2216,bdf43447f00f9d007c140b38de6194c3fb56e40f1386bdaf02b9c15738ff4e44,mark taylor men blue shirt,family_56887ce5fc873ed7,normalized_product_name,False,False,False,,,single_bdf43447f00f,False,,development,1
22401,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22401.jpg,60.0,80.0,0.75,RGB,JPEG,1654,f85d599c8007dc7afdbc2e1dffce961f7216e3c749f620e94f98660154f32f54,mark taylor men striped white shirt,family_be4d1ec8fdaf5d1f,normalized_product_name,False,False,False,,,single_f85d599c8007,False,,development,1
22402,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22402.jpg,60.0,80.0,0.75,RGB,JPEG,1793,c569cec1ce1106f25366872640709abb111f29310d4a50a486d81b1614381ce8,mark taylor men striped white shirt,family_be4d1ec8fdaf5d1f,normalized_product_name,False,False,False,,,single_c569cec1ce11,False,,development,1
22403,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22403.jpg,60.0,80.0,0.75,RGB,JPEG,1634,5ba764f671c447ea83feb976294637738478d49b6d4dc4c50d98ef6cfab3297e,mark taylor men striped white shirt,family_be4d1ec8fdaf5d1f,normalized_product_name,False,False,False,,,single_5ba764f671c4,False,,development,1
22404,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,2011,Mark Taylor Men Striped Green Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22404.jpg,60.0,80.0,0.75,RGB,JPEG,24500,c178821ad575c81b5a180307a5721740fce771de3a8c875081b1f1b4066437a5,mark taylor men striped green shirt,family_70b602ebf71ffcb4,normalized_product_name,False,False,False,,,single_c178821ad575,False,,development,0
22405,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22405.jpg,60.0,80.0,0.75,RGB,JPEG,15860,f39e73f2225f01e0c2e8a697ac0b55e6d6248a8c753017261488fa40084eefcc,mark taylor men striped white shirt,family_be4d1ec8fdaf5d1f,normalized_product_name,False,False,False,,,single_f39e73f2225f,False,,development,1
22406,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,2011,Mark Taylor Men Purple Striped Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22406.jpg,60.0,80.0,0.75,RGB,JPEG,1253,4b615a3658cab067b081eb16281894d416e0f59e45526583ea62ff3ad1a479ce,mark taylor men purple striped shirt,family_8474ef7f0b7c1821,normalized_product_name,False,False,False,,,single_4b615a3658ca,False,,development,0
22407,Men,Apparel,Topwear,Shirts,White,Fall,Casual,2011,Mark Taylor Men Striped White Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22407.jpg,60.0,80.0,0.75,RGB,JPEG,1809,166773fc2c34c7643f542d4eff890d7d43da0fbce811dec9f14cd4f1ba011fa1,mark taylor men striped white shirt,family_be4d1ec8fdaf5d1f,normalized_product_name,False,False,False,,,single_166773fc2c34,False,,development,1
22409,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,2011,Mark Taylor Men Solid Navy Blue Trouser,False,True,True,True,True,data/raw/teacher/train/images_train/22409.jpg,60.0,80.0,0.75,RGB,JPEG,2449,fc301218f8b28897bdb9d1735d00d881602cdba2a473d3538b46b161c125ab1f,mark taylor men solid navy blue trouser,family_477c4da30e3d288f,normalized_product_name,False,False,False,,,single_fc301218f8b2,False,,development,4
22430,Women,Apparel,Topwear,Tunics,Green,Summer,Ethnic,2011,Global Desi Women Printed Green Tunic,False,True,True,True,True,data/raw/teacher/train/images_train/22430.jpg,60.0,80.0,0.75,RGB,JPEG,25753,a20a4deee52d2bfe1958d9dd103d63bc7c6dbc657a5b4b443d448ff694ee48f7,global desi women printed green tunic,family_521f0d753e54d8f4,singleton,False,False,False,,,single_a20a4deee52d,False,,development,0
22438,Women,Apparel,Topwear,Kurtis,Blue,Summer,Ethnic,2011,Global Desi Women Printed Blue Kurti,False,True,True,True,True,data/raw/teacher/train/images_train/22438.jpg,60.0,80.0,0.75,RGB,JPEG,10219,546493e79cfdcad1e93fa9f6ef547e9d8380d73bcc8524f3f74db4a6e719116f,global desi women printed blue kurti,family_2a0f6ba8694ded12,singleton,False,False,False,,,single_546493e79cfd,False,,development,3
22453,Women,Apparel,Topwear,Tops,Black,Fall,Ethnic,2011,Global Desi Women Solid Black Top,False,True,True,True,True,data/raw/teacher/train/images_train/22453.jpg,60.0,80.0,0.75,RGB,JPEG,10379,a2c28b9de1e1d29d236b7399d847a1f16802a865dfb19ea7ac60a0a41827b9a7,global desi women solid black top,family_99cb0818359fc323,singleton,False,False,False,,,single_a2c28b9de1e1,False,,development,2
22454,Women,Apparel,Bottomwear,Leggings,Red,Fall,Casual,2011,Myntra Women Red Leggings,False,True,True,True,True,data/raw/teacher/train/images_train/22454.jpg,60.0,80.0,0.75,RGB,JPEG,2711,2d30bb782579fb9430c3f34a8e1304305c91a35b7e5535a87472f3cca5220360,myntra women red leggings,family_c87ccec706852a0d,singleton,False,False,False,,,single_2d30bb782579,False,,development,3
22456,Women,Apparel,Bottomwear,Leggings,Blue,Fall,Casual,2011,Myntra Women Blue Leggings,False,True,True,True,True,data/raw/teacher/train/images_train/22456.jpg,60.0,80.0,0.75,RGB,JPEG,21343,a0c84f4949bd5b636c1cd0dbc6ff051dee1ae756a61d2a72deb20e1603d249f5,myntra women blue leggings,family_0924d342810492cd,singleton,False,False,False,,,single_a0c84f4949bd,False,,development,3
22457,Women,Apparel,Bottomwear,Leggings,Cream,Fall,Casual,2011,Myntra Women Cream Leggings,False,True,True,True,True,data/raw/teacher/train/images_train/22457.jpg,60.0,80.0,0.75,RGB,JPEG,12276,341291a41d9ca8ca8737dc6290fe2d9dc970443821fae9933839151c57f62716,myntra women cream leggings,family_cb0fcc7350de4d5a,singleton,False,False,False,,,single_341291a41d9c,False,,development,2
22458,Women,Apparel,Bottomwear,Leggings,Pink,Fall,Casual,2011,Myntra Women Pink Leggings,False,True,True,True,True,data/raw/teacher/train/images_train/22458.jpg,60.0,80.0,0.75,RGB,JPEG,20019,96349a76f2ce03fd534fe3755603b2183aed6afeac467177c2ccae86a9a42e40,myntra women pink leggings,family_c43fbf656cac6216,singleton,False,False,False,,,single_96349a76f2ce,False,,development,1
22459,Women,Apparel,Bottomwear,Leggings,Purple,Fall,Casual,2011,Myntra Women Purple Leggings,False,True,True,True,True,data/raw/teacher/train/images_train/22459.jpg,60.0,80.0,0.75,RGB,JPEG,2203,38e3bd74419a72abc5874a38c683807e8e889069660f6c12411fe96961148513,myntra women purple leggings,family_064cc874dd9667b7,singleton,False,False,False,,,single_38e3bd74419a,False,,development,2
22461,Women,Apparel,Bottomwear,Leggings,Pink,Fall,Casual,2011,Myntra Women Dark Pink Leggings,False,True,True,True,True,data/raw/teacher/train/images_train/22461.jpg,60.0,80.0,0.75,RGB,JPEG,14480,ca9903eb05d1a126d0a64fc3d61599f7798d21370b017f398f666434c4aaece7,myntra women dark pink leggings,family_6fa7527176193707,singleton,False,False,False,,,single_ca9903eb05d1,False,,development,3
22462,Women,Apparel,Bottomwear,Leggings,Mustard,Fall,Casual,2011,Myntra Women Mustard Leggings,False,True,True,True,True,data/raw/teacher/train/images_train/22462.jpg,60.0,80.0,0.75,RGB,JPEG,2478,c546003991e2c9410533f5419d03e740d8335113ecf75217d587d0cc7bae2950,myntra women mustard leggings,family_96abafeb1e03c584,singleton,False,False,False,,,single_c546003991e2,False,,development,4
22463,Women,Apparel,Bottomwear,Leggings,Maroon,Fall,Casual,2011,Myntra Women Maroon Leggings,False,True,True,True,True,data/raw/teacher/train/images_train/22463.jpg,60.0,80.0,0.75,RGB,JPEG,2017,c980a3c29b6f8bd51a6fba8f1e28ad1cba6e5a25f8927b66d9de56dcb764c6ca,myntra women maroon leggings,family_619f08c8ea06c154,singleton,False,False,False,,,single_c980a3c29b6f,False,,development,2
22464,Women,Apparel,Bottomwear,Leggings,Black,Fall,Casual,2011,Myntra Women Black Patiala Salwar,False,True,True,True,True,data/raw/teacher/train/images_train/22464.jpg,60.0,80.0,0.75,RGB,JPEG,15271,fa5d4b258d5d2b56a5ca7be8add310742268da59f76aaab9e37042a037b4ce78,myntra women black patiala salwar,family_e6cacc05d3a6c090,singleton,False,False,False,,,single_fa5d4b258d5d,False,,development,3
22465,,Apparel,Bottomwear,,Pink,,,2011,Myntra Women Pink Patiala Salwar,False,False,False,False,False,data/raw/teacher/train/images_train/22465.jpg,60.0,80.0,0.75,RGB,JPEG,2082,2bf2fa10804cb5bb7bd4b16d998ba755ea3d1d8dc0043dbde980b4db031c9acf,myntra women pink patiala salwar,family_4025ea3992abf71f,singleton,False,False,False,,,single_2bf2fa10804c,False,,holdout,
22466,Women,Apparel,Bottomwear,Leggings,Cream,Fall,Casual,2011,Myntra Women Cream Patiala Salwar,False,True,True,True,True,data/raw/teacher/train/images_train/22466.jpg,60.0,80.0,0.75,RGB,JPEG,1942,f43fee9e925de79274520a9dea595df3022b3e11b9b17dd8ff1611840f757c55,myntra women cream patiala salwar,family_318b752fe20fa488,singleton,False,False,False,,,single_f43fee9e925d,False,,development,1
22467,Men,Apparel,Topwear,Shirts,Olive,Summer,Casual,2011,Timberland Men Olive Vintage Rugged Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22467.jpg,60.0,80.0,0.75,RGB,JPEG,25981,18f0f694bee8d28f630db4f5e15076a9c2499b434b3c2f11467bf0c123feb024,timberland men olive vintage rugged shirt,family_61c2b1db5f125713,singleton,False,False,False,,,single_18f0f694bee8,False,,development,4
22468,Men,Apparel,Topwear,Shirts,White,Summer,Casual,2011,Timberland Men White Claremont Plaid Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22468.jpg,60.0,80.0,0.75,RGB,JPEG,1927,cb571c243cd9f7567cfe84121a775c51bd57d5dd0e7579431d048adb3efb72a9,timberland men white claremont plaid shirt,family_1efb00c6c49a9c3a,singleton,False,False,False,,,single_cb571c243cd9,False,,development,0
22471,,Apparel,Topwear,,Red,,,2011,Timberland Men Red Claremont Shirt,False,False,False,False,False,data/raw/teacher/train/images_train/22471.jpg,60.0,80.0,0.75,RGB,JPEG,2810,b093aed4a5902a462d2710ae069bc1ababdbcc1ced80e1f30c20814e5951aefc,timberland men red claremont shirt,family_e46e38f975813433,singleton,False,False,False,,,single_b093aed4a590,False,,holdout,
22472,Men,Apparel,Topwear,Shirts,Olive,Summer,Casual,2011,Timberland Men Olive Claremont Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22472.jpg,60.0,80.0,0.75,RGB,JPEG,2349,1da0ac71fe41bcddf7ee2361d51bc3450b59bd49d2adeb6bc4f9eb2568c2167a,timberland men olive claremont shirt,family_0a4178026733cc9c,singleton,False,False,False,,,single_1da0ac71fe41,False,,development,1
22475,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,2012,Timberland Men Green Polo T-shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22475.jpg,60.0,80.0,0.75,RGB,JPEG,23389,24d36c99337aa8306ddf1fc2b438a1ba07bbb138750efce9673b9e6e7736db07,timberland men green polo t-shirt,family_92dfff0728ab6937,singleton,False,False,False,,,single_24d36c99337a,False,,development,3
22476,,Apparel,Topwear,,Blue,,,2012,Timberland Men Blue T-shirt,False,False,False,False,False,data/raw/teacher/train/images_train/22476.jpg,60.0,80.0,0.75,RGB,JPEG,4207,9c92c7aef1e6e94a5ab4c422235b0164a579a123982dbd86893c82a9bf74a561,timberland men blue t-shirt,family_fdcc6de50be34cb6,singleton,False,False,False,,,single_9c92c7aef1e6,False,,holdout,
22477,,Apparel,Topwear,,Red,,,2012,Timberland Men Red T-shirt,False,False,False,False,False,data/raw/teacher/train/images_train/22477.jpg,60.0,80.0,0.75,RGB,JPEG,35505,e53e3814437c1d797e41815d98a79a451db5a16c7cb2ca870b47c972cc201651,timberland men red t-shirt,family_6f0adb33aa49cbaf,singleton,False,False,False,,,single_e53e3814437c,False,,holdout,
22479,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,2011,Timberland Men Black Linear Logo T-Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22479.jpg,60.0,80.0,0.75,RGB,JPEG,2322,5e51461735542efd3278b53e8b207f2b5c14bf2c7c199c8989eeb14df0bec8c4,timberland men black linear logo t-shirt,family_0fb229f415dac0f8,singleton,False,False,False,,,single_5e5146173554,False,,development,2
22480,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,2012,Timberland Men Printed Black T-shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22480.jpg,60.0,80.0,0.75,RGB,JPEG,22531,9d5e123f23fe56c5bb65dc9aad929461aabb56fe797354be651881521ed4cbfb,timberland men printed black t-shirt,family_483081937fa822fe,singleton,False,False,False,,,single_9d5e123f23fe,False,,development,3
22481,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,2011,Timberland Men Green Linear Logo T-Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22481.jpg,60.0,80.0,0.75,RGB,JPEG,2239,22b1eaa2ca8d91b3162fb0cd2e269302ac1e8ba2a6608248048ecfc48c88252c,timberland men green linear logo t-shirt,family_c4360e90ba4b967c,singleton,False,False,False,,,single_22b1eaa2ca8d,False,,development,3
22482,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,2011,Timberland Men Navy Blue Rugby T-Shirt,False,True,True,True,True,data/raw/teacher/train/images_train/22482.jpg,60.0,80.0,0.75,RGB,JPEG,27883,444109491d1f6a0bc047fcdf8dc1ac0d8adaac8199e49f191742a5b27d88ccc6,timberland men navy blue rugby t-shirt,family_7a0d0e130e9c5224,singleton,False,False,False,,,single_444109491d1f,False,,development,4
22483,Women,Apparel,Topwear,Kurtis,Yellow,Summer,Ethnic,2011,Global Desi Women Yellow Printed Kurti,False,True,True,True,True,data/raw/teacher/train/images_train/22483.jpg,60.0,80.0,0.75,RGB,JPEG,24460,55018a1ace369129691d3d22e082263d2c89d28ca85f11ca3a3661918c695d80,global desi women yellow printed kurti,family_e0929b1087c1cd2e,singleton,False,False,False,,,single_55018a1ace36,False,,development,3
22484,Women,Apparel,Topwear,Tops,Pink,Summer,Ethnic,2011,Global Desi Women Printed Pink Top,False,True,True,True,True,data/raw/teacher/train/images_train/22484.jpg,60.0,80.0,0.75,RGB,JPEG,10608,a5fefe1f8fa28ba3370962565436fb85b11e503836edbd1221ab06eaea80f149,global desi women printed pink top,family_c096cef28cfc00b5,singleton,False,False,False,,,single_a5fefe1f8fa2,False,,development,3
22485,,Apparel,Topwear,,White,,,2011,Global Desi Women Printed White Top,False,False,False,False,False,data/raw/teacher/train/images_train/22485.jpg,60.0,80.0,0.75,RGB,JPEG,10752,3767eb7042128ae6e726f080065c88c0f513461f80ab6437450f066efeac321f,global desi women printed white top,family_b2c4d369c01a4151,singleton,False,False,False,,,single_3767eb704212,False,,holdout,
22486,Unisex,Footwear,Shoes,Sports Shoes,White,Summer,Sports,2011,ADIDAS Kids-Unisex Tip Off 2 K White Sports Shoes,False,True,True,True,True,data/raw/teacher/train/images_train/22486.jpg,60.0,80.0,0.75,RGB,JPEG,24051,c9eaed8e34c8a12c3d5d0d92a0444b3a7a51668c886bf5d47604e9b1acccc096,adidas kids-unisex tip off 2 k white sports shoes,family_980d62c612479aa2,singleton,False,False,False,,,single_c9eaed8e34c8,False,,development,2
22487,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,2011,ADIDAS Men Onix Casual Sandals,False,True,True,True,True,data/raw/teacher/train/images_train/22487.jpg,60.0,80.0,0.75,RGB,JPEG,21242,af9068186257d2317b28993980248c6cd8e92d57a85b873b5171bfc500eaa72a,adidas men onix casual sandals,family_a310cacc373e19ae,singleton,False,False,False,,,single_af9068186257,False,,development,1
22488,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,2011,ADIDAS Men Galaxy Elite White Sports Shoes,False,True,True,True,True,data/raw/teacher/train/images_train/22488.jpg,60.0,80.0,0.75,RGB,JPEG,19437,19d0f3c15f445c38b689ffd2c71d383f5ff9618912418305499c63e940087a73,adidas men galaxy elite white sports shoes,family_98b829ec3b83a28a,normalized_product_name,False,False,False,,,single_19d0f3c15f44,False,,development,4
22489,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,2011,ADIDAS Men F10 Trx HG White Sports Shoes,False,True,True,True,True,data/raw/teacher/train/images_train/22489.jpg,60.0,80.0,0.75,RGB,JPEG,23305,a8403347eeb53efd5dbccedd5c800fc301044ad7aac64133ae602041f292e9c1,adidas men f10 trx hg white sports shoes,family_10973be83a0f680f,singleton,False,False,False,,,single_a8403347eeb5,False,,development,2
