fold,articleType,shortcut_majority_season,majority_count,training_labeled_count,majority_share,training_id_sha256
3,Rain Trousers,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Ring,Summer,28,30,0.9333333333333333,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Robe,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Rompers,Summer,9,9,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Rucksacks,Winter,7,8,0.875,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Salwar,Summer,20,22,0.9090909090909091,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Salwar and Dupatta,Summer,4,5,0.8,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Sandals,Summer,289,589,0.4906621392190153,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Sarees,Summer,68,103,0.6601941747572816,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Scarves,Summer,41,74,0.5540540540540541,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Shapewear,Winter,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Shirts,Fall,1181,2092,0.5645315487571702,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Shoe Accessories,Fall,10,16,0.625,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Shoe Laces,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Shorts,Summer,225,358,0.6284916201117319,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Shrug,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Skirts,Summer,59,79,0.7468354430379747,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Socks,Summer,330,417,0.7913669064748201,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Sports Sandals,Summer,19,43,0.4418604651162791,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Sports Shoes,Summer,791,1335,0.5925093632958801,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Stockings,Summer,13,19,0.6842105263157895,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Stoles,Summer,57,61,0.9344262295081968,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Sunglasses,Winter,694,713,0.9733520336605891,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Suspenders,Summer,25,25,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Sweaters,Fall,160,187,0.8556149732620321,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Sweatshirts,Fall,170,189,0.8994708994708994,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Swimwear,Fall,6,12,0.5,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Tablet Sleeve,Summer,2,2,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Ties,Summer,110,143,0.7692307692307693,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Ties and Cufflinks,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Tights,Summer,7,7,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Tops,Summer,789,1096,0.7198905109489051,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Track Pants,Fall,99,199,0.49748743718592964,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Tracksuits,Fall,11,19,0.5789473684210527,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Travel Accessory,Summer,7,10,0.7,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Trolley Bag,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Trousers,Summer,186,348,0.5344827586206896,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Trunk,Summer,77,95,0.8105263157894737,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Tshirts,Summer,2778,4596,0.6044386422976501,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Tunics,Summer,88,118,0.7457627118644068,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Umbrellas,Summer,5,5,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Waist Pouch,Winter,8,12,0.6666666666666666,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Waistcoat,Summer,6,10,0.6,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Wallets,Summer,297,563,0.5275310834813499,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Watches,Winter,1474,1525,0.9665573770491803,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Water Bottle,Fall,6,8,0.75,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Wristbands,Fall,3,4,0.75,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
4,Accessory Gift Set,Fall,38,73,0.5205479452054794,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Baby Dolls,Summer,2,2,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Backpacks,Summer,240,478,0.502092050209205,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Bangle,Summer,24,37,0.6486486486486487,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Basketballs,Summer,6,10,0.6,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Belts,Summer,355,540,0.6574074074074074,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Blazers,Summer,5,5,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Body Wash and Scrub,Spring,1,1,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Booties,Summer,7,7,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Boxers,Summer,27,27,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Bra,Summer,132,201,0.6567164179104478,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Bracelet,Summer,23,37,0.6216216216216216,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Briefs,Summer,386,455,0.8483516483516483,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Camisoles,Winter,6,10,0.6,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Capris,Summer,86,109,0.7889908256880734,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Caps,Summer,94,184,0.5108695652173914,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Casual Shoes,Summer,892,1824,0.48903508771929827,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Churidar,Summer,17,20,0.85,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Clothing Set,Summer,5,5,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Clutches,Summer,86,151,0.5695364238410596,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Compact,Spring,4,4,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Cufflinks,Fall,20,31,0.6451612903225806,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Deodorant,Spring,195,199,0.9798994974874372,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Dresses,Summer,192,231,0.8311688311688312,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Duffel Bag,Summer,28,59,0.4745762711864407,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Dupatta,Summer,67,80,0.8375,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Earrings,Summer,110,161,0.6832298136645962,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Eyeshadow,Spring,3,3,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Flats,Winter,170,284,0.5985915492957746,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Flip Flops,Summer,285,585,0.48717948717948717,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Footballs,Fall,5,6,0.8333333333333334,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Formal Shoes,Summer,185,415,0.4457831325301205,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Foundation and Primer,Spring,9,9,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Fragrance Gift Set,Spring,38,38,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Free Gifts,Winter,28,47,0.5957446808510638,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Gloves,Summer,11,14,0.7857142857142857,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Handbags,Summer,486,976,0.4979508196721312,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Hat,Fall,2,2,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Headband,Summer,3,5,0.6,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Heels,Winter,508,707,0.7185289957567186,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Highlighter and Blush,Spring,4,4,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Innerwear Vests,Summer,151,165,0.9151515151515152,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Ipad,Summer,1,1,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Jackets,Fall,105,155,0.6774193548387096,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Jeans,Summer,218,377,0.5782493368700266,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Jeggings,Summer,16,18,0.8888888888888888,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Jewellery Set,Summer,20,32,0.625,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Jumpsuit,Summer,6,8,0.75,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Kajal and Eyeliner,Spring,9,9,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Key chain,Winter,1,1,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Kurta Sets,Fall,26,52,0.5,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Kurtas,Summer,643,1055,0.609478672985782,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Kurtis,Summer,88,138,0.6376811594202898,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Laptop Bag,Summer,26,54,0.48148148148148145,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Leggings,Summer,55,108,0.5092592592592593,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Lehenga Choli,Summer,1,1,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Lip Gloss,Spring,4,4,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Lip Liner,Spring,7,7,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Lip Plumper,Spring,3,3,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Lipstick,Spring,6,6,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Lounge Pants,Summer,28,36,0.7777777777777778,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Lounge Shorts,Summer,12,23,0.5217391304347826,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Lounge Tshirts,Summer,1,1,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Messenger Bag,Summer,13,30,0.43333333333333335,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Mobile Pouch,Summer,19,32,0.59375,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Mufflers,Fall,20,27,0.7407407407407407,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Nail Polish,Spring,13,13,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Necklace and Chains,Winter,20,42,0.47619047619047616,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Nehru Jackets,Summer,3,3,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Night suits,Summer,45,47,0.9574468085106383,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Nightdress,Summer,27,27,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Patiala,Fall,12,18,0.6666666666666666,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Pendant,Summer,57,77,0.7402597402597403,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Perfume and Body Mist,Spring,379,379,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Rain Jacket,Summer,1,1,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Ring,Summer,61,76,0.8026315789473685,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Robe,Summer,2,2,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Rompers,Summer,9,9,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Rucksacks,Winter,7,8,0.875,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Salwar,Summer,21,22,0.9545454545454546,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Salwar and Dupatta,Summer,4,5,0.8,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Sandals,Summer,287,584,0.4914383561643836,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Sarees,Summer,69,104,0.6634615384615384,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Scarves,Summer,44,75,0.5866666666666667,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Shapewear,Summer,1,2,0.5,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Shirts,Fall,1177,2100,0.5604761904761905,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Shoe Accessories,Fall,9,16,0.5625,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Shoe Laces,Summer,1,1,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Shorts,Summer,227,357,0.6358543417366946,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Shrug,Fall,1,2,0.5,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Skirts,Summer,60,80,0.75,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Socks,Summer,331,417,0.7937649880095923,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Sports Sandals,Summer,16,43,0.37209302325581395,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Sports Shoes,Summer,799,1340,0.5962686567164179,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Stockings,Summer,10,18,0.5555555555555556,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Stoles,Summer,59,63,0.9365079365079365,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Sunglasses,Winter,677,700,0.9671428571428572,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Suspenders,Summer,27,27,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Sweaters,Fall,157,188,0.8351063829787234,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Sweatshirts,Fall,171,190,0.9,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Swimwear,Summer,5,12,0.4166666666666667,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Tablet Sleeve,Summer,1,1,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Ties,Summer,110,144,0.7638888888888888,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Ties and Cufflinks,Summer,1,1,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Tights,Summer,6,6,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Tops,Summer,786,1094,0.7184643510054844,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Track Pants,Fall,97,200,0.485,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Tracksuits,Fall,11,19,0.5789473684210527,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Travel Accessory,Summer,6,10,0.6,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Trolley Bag,Summer,2,2,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Trousers,Summer,183,348,0.5258620689655172,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Trunk,Summer,73,96,0.7604166666666666,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Tshirts,Summer,2795,4601,0.6074766355140186,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Tunics,Summer,89,119,0.7478991596638656,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Umbrellas,Summer,3,3,1.0,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Waist Pouch,Winter,8,12,0.6666666666666666,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Waistcoat,Summer,7,10,0.7,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Wallets,Summer,298,563,0.5293072824156305,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Watches,Winter,1493,1533,0.9739073711676451,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Water Bottle,Fall,5,8,0.625,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
4,Wristbands,Fall,2,4,0.5,0d5ca6e02d4b9acc117ea006c7cbb5936e9238593aff4106cadaa78be2f2507e
