id,usage,cv_fold,path,source_dataset,source_id,external_id,productDisplayName,source_url,label_evidence,label_strength,extension_family_group,audit_product_type,audit_annotation_basis,audit_family_size,audit_source_normalized,audit_evidence_level,audit_photo_style,audit_retirement_score,audit_retirement_reason,reason,shortlist_priority,shortlist_reason,shortlist_whole_family,visual_review_status
1000000197,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_7fc423f31c8249e58fc1.png,Amazon Berkeley Objects,abo_B075Z34Q3M,Amazon Berkeley Objects:abo_B075Z34Q3M,Amazon Brand - Symbol Men's Black Formal Loafers - 11 UK/India (45 EU)(AZ-KY-94A) | Amazon ब्रांड - Symbol पुरुषों के लिए काला फॉर्मल लोफ़र  - काला   - 11 UK,https://amazon.in/dp/B075Z34Q3M,Cushioned footbed and long lasting outsole; Formal mens loafers with saddle detail at front; Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000198,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_c8f54ca07506a6f09de6.png,Amazon Berkeley Objects,abo_B075Z3SBSR,Amazon Berkeley Objects:abo_B075Z3SBSR,Amazon Brand - Symbol Men's Leather Formal Oxford shoes with cap toe,https://amazon.in/dp/B075Z3SBSR,Versatile shoes that fit the Formal and Semi-Formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000201,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_3d0af7120e6555f7de5e.png,Amazon Berkeley Objects,abo_B075Z4DBWS,Amazon Berkeley Objects:abo_B075Z4DBWS,Amazon Brand - Symbol Men's Navy Brogue Shoes - 8 UK/India (42 EU)(AZ-KY-109A),https://amazon.in/dp/B075Z4DBWS,Made with textured synthetic leather; Mens brogue shoes with double shade rubbing look; Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000202,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_26bd77f25438703166db.png,Amazon Berkeley Objects,abo_B075Z4DPV9,Amazon Berkeley Objects:abo_B075Z4DPV9,Amazon Brand - Symbol പുരുഷന്മാരുടെ സിന്തറ്റിക് ഫോർമൽ ഷൂസ് - ബഹുവർണ്ണം - 7 uk | Amazon Brand - Symbol Men's Black Formal Derby Shoes with Handmade Sole - 7 UK/India (41 EU)(AZ-KY-90A) | Amazon ब्रांड - Symbol पुरुषों के लिए सिंथेटिक फॉर्मल शूज़ - काला - 7 UK,https://amazon.in/dp/B075Z4DPV9,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000203,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_39bcfff8412a01cc448a.png,Amazon Berkeley Objects,abo_B075Z54188,Amazon Berkeley Objects:abo_B075Z54188,Amazon Brand - Symbol പുരുഷന്മാരുടെ സിന്തറ്റിക് ഫോർമൽ ഷൂസ് - ബഹുവർണ്ണം - 9 uk | Amazon Brand - Symbol Men's Black Synthetic Formal Shoes - 9 UK (AZ-KY-84A) | Amazon ब्रांड - Symbol पुरुषों के लिए सिंथेटिक फॉर्मल शूज़ - काला - 9 UK,https://amazon.in/dp/B075Z54188,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000204,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_56370edc60957d0b578b.png,Amazon Berkeley Objects,abo_B075Z57DCG,Amazon Berkeley Objects:abo_B075Z57DCG,Amazon Brand - Symbol പുരുഷന്മാരുടെ സിന്തറ്റിക് ഫോർമൽ ഷൂസ് - ചാരനിറം - 8 uk | Amazon Brand - Symbol Men's Grey Formal Derby Shoes with Handmade Sole - 8 UK/India (42 EU)(AZ-KY-90C) | Amazon ब्रांड - Symbol पुरुषों के लिए सिंथेटिक फॉर्मल शूज़ - ग्रे(स्लेटी) - 8 UK,https://amazon.in/dp/B075Z57DCG,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000205,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_95126dcc74a1531b9107.png,Amazon Berkeley Objects,abo_B075ZR4TF7,Amazon Berkeley Objects:abo_B075ZR4TF7,Amazon Brand - Symbol Men's Formal Derby Shoes with Handmade Sole,https://amazon.in/dp/B075ZR4TF7,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000206,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_4d6d12c974e6eb7198b3.png,Amazon Berkeley Objects,abo_B075ZR4TGZ,Amazon Berkeley Objects:abo_B075ZR4TGZ,Amazon Brand - Symbol Men's Formal Slip-On Shoes,https://amazon.in/dp/B075ZR4TGZ,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000207,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_a4d8d3f3c9c1e02f65a0.png,Amazon Berkeley Objects,abo_B075ZR4TJB,Amazon Berkeley Objects:abo_B075ZR4TJB,Amazon Brand - Symbol Men's Black Formal Derby Shoes,https://amazon.in/dp/B075ZR4TJB,Versatile shoes that fit the Formal and Semi-Formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000208,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_2e76438a66621e2493fd.png,Amazon Berkeley Objects,abo_B075ZR4VCN,Amazon Berkeley Objects:abo_B075ZR4VCN,Amazon Brand - Symbol Men's Tan Formal Derby Shoes with Handmade Sole,https://amazon.in/dp/B075ZR4VCN,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000209,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_8e5a6cc4748901a02787.png,Amazon Berkeley Objects,abo_B075ZR52JK,Amazon Berkeley Objects:abo_B075ZR52JK,Amazon Brand - Symbol Men's Formal Oxford Shoes,https://amazon.in/dp/B075ZR52JK,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000210,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_2bcce74728f39f14cdd4.png,Amazon Berkeley Objects,abo_B075ZR89NS,Amazon Berkeley Objects:abo_B075ZR89NS,Amazon Brand - Symbol Men's Formal Oxford Shoes with cap toe,https://amazon.in/dp/B075ZR89NS,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000211,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_a0e05f118d5c668353a5.png,Amazon Berkeley Objects,abo_B075ZR89QH,Amazon Berkeley Objects:abo_B075ZR89QH,Amazon Brand - Symbol Men's Formal Brogue Shoes,https://amazon.in/dp/B075ZR89QH,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000212,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_e12a2d16559074829252.png,Amazon Berkeley Objects,abo_B075ZR89WY,Amazon Berkeley Objects:abo_B075ZR89WY,Amazon Brand - Symbol Men's Formal Slip-On Shoes,https://amazon.in/dp/B075ZR89WY,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000213,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_0a244a055693e98041c0.png,Amazon Berkeley Objects,abo_B075ZR8BP8,Amazon Berkeley Objects:abo_B075ZR8BP8,Amazon Brand - Symbol Men's Tan Formal Oxford Shoes,https://amazon.in/dp/B075ZR8BP8,Versatile shoes that fit the Formal and Semi-Formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000215,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_b75067821a1d7c6326c6.png,Amazon Berkeley Objects,abo_B075ZR8D97,Amazon Berkeley Objects:abo_B075ZR8D97,Amazon Brand - Symbol Men's Formal Brogue Shoes,https://amazon.in/dp/B075ZR8D97,Versatile shoes that fit the Formal and Semi-Formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000217,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_aea7ffb38b69c2b5fa1f.png,Amazon Berkeley Objects,abo_B075ZSLX8R,Amazon Berkeley Objects:abo_B075ZSLX8R,Amazon Brand - Symbol Men's Formal Derby Shoes with Handmade Sole | Amazon ब्रांड - Symbol पुरुषों के लिए फॉर्मल डर्बी शूज़ हैंडमेड सोल के साथ,https://amazon.in/dp/B075ZSLX8R,Branded handmade sole; Formal derby shoes with slight broguing made with synthetic leather; Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000219,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_85f48c46c15e76c8e52b.png,Amazon Berkeley Objects,abo_B075ZSSF3F,Amazon Berkeley Objects:abo_B075ZSSF3F,Amazon Brand - Symbol Men's Formal Oxford Shoes with Cap Toe,https://amazon.in/dp/B075ZSSF3F,Versatile shoes that fit the Formal and Semi-Formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000220,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_d34b27912780294ee04c.png,Amazon Berkeley Objects,abo_B075ZSSFCV,Amazon Berkeley Objects:abo_B075ZSSFCV,Amazon Brand - Symbol Men's Tan Formal Derby Shoes with Cap Toe,https://amazon.in/dp/B075ZSSFCV,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000221,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_32c09d62124708a88d12.png,Amazon Berkeley Objects,abo_B075ZSZVVV,Amazon Berkeley Objects:abo_B075ZSZVVV,Amazon Brand - Symbol Men's Formal Derby Shoes,https://amazon.in/dp/B075ZSZVVV,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000222,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_4ff19eb565b8c029432a.png,Amazon Berkeley Objects,abo_B075ZSZVYH,Amazon Berkeley Objects:abo_B075ZSZVYH,Amazon Brand - Symbol Men's Formal Loafers,https://amazon.in/dp/B075ZSZVYH,Versatile shoes that fit the Formal and Semi-Formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000223,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_186e68e723dd3a213360.png,Amazon Berkeley Objects,abo_B075ZSZVYL,Amazon Berkeley Objects:abo_B075ZSZVYL,Amazon Brand - Symbol Men's black Synthetic Formal Shoes | Amazon ब्रांड - Symbol पुरुषों के लिए काला फॉर्मल ऑक्सफोर्ड शूज़,https://amazon.in/dp/B075ZSZVYL,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000224,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_ddd2f435811051b61c46.png,Amazon Berkeley Objects,abo_B075ZT4V5Y,Amazon Berkeley Objects:abo_B075ZT4V5Y,Amazon Brand - Symbol Men's Brown Formal Derby Shoes with Cap Toe,https://amazon.in/dp/B075ZT4V5Y,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000225,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_6ac9688640f1d8c3eaaa.png,Amazon Berkeley Objects,abo_B075ZTH51H,Amazon Berkeley Objects:abo_B075ZTH51H,Amazon Brand - Symbol Men's Leather Formal Slip on shoes,https://amazon.in/dp/B075ZTH51H,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000226,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_8ea6a00c1635993f67d0.png,Amazon Berkeley Objects,abo_B075ZTLHLL,Amazon Berkeley Objects:abo_B075ZTLHLL,Amazon Brand - Symbol Men's Leather Formal Slip on shoes,https://amazon.in/dp/B075ZTLHLL,Versatile shoes that fit the Formal and Semi-Formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000227,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_33276a363b45f1dff5e3.png,Amazon Berkeley Objects,abo_B075ZTLHWT,Amazon Berkeley Objects:abo_B075ZTLHWT,Amazon Brand - Symbol Men's Formal Oxford Shoes | Amazon ब्रांड - Symbol पुरुषों के लिए काला फॉर्मल ऑक्सफोर्ड शूज़,https://amazon.in/dp/B075ZTLHWT,Dark shading effect at front toe; Formal oxford shoes made with synthetic leather; Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000228,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_21f32f05dd46a1dfca74.png,Amazon Berkeley Objects,abo_B075ZTSWNW,Amazon Berkeley Objects:abo_B075ZTSWNW,Amazon Brand - Symbol Men's Formal Derby Shoes with Handmade Sole,https://amazon.in/dp/B075ZTSWNW,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
